Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight,CntFtAboveStep,CntFtStep
1715314824533,0,0,0,0,0,0
1715314824699,0,0,0,0,0,0
1715314824755,0,0,0,0,0,0
1715314824807,0,0,0,0,0,0
1715314824850,0,0,0,0,0,0
1715314824893,0,0,0,0,0,0
1715314824946,0,0,0,0,0,0
1715314824987,0,0,0,0,0,0
1715314825028,0,0,0,0,0,0
1715314825070,0,0,0,0,0,0
1715314825102,0,0,0,0,0,0
1715314825129,0,0,0,0,0,0
1715314825156,0,0,0,0,0,0
1715314825187,0,0,0,0,0,0
1715314825227,0,0,0,0,0,0
1715314825264,0,0,0,0,0,0
1715314825296,0,0,0,0,0,0
1715314825329,0,0,0,0,0,0
1715314825374,0,0,0,0,0,0
1715314825431,0,0,0,0,0,0
1715314825471,0,0,0,0,0,0
1715314825508,0,0,0,0,0,0
1715314825544,0,0,0,0,0,0
1715314825584,0,0,0,0,0,0
1715314825619,0,0,0,0,0,0
1715314825646,0,0,0,0,0,0
1715314825675,0,0,0,0,0,0
1715314825704,0,0,0,0,0,0
1715314825747,0,0,0,0,0,0
1715314825778,0,0,0,0,0,0
1715314825806,0,0,0,0,0,0
1715314825837,0,0,0,0,0,0
1715314825863,0,0,0,0,0,0
1715314825903,0,0,0,0,0,0
1715314825935,0,0,0,0,0,0
1715314825962,0,0,0,0,0,0
1715314825992,0,0,0,0,0,0
1715314826024,0,0,0,0,0,0
1715314826074,0,0,0,0,0,0
1715314826109,0,0,0,0,0,0
1715314826138,0,0,0,0,0,0
1715314826168,0,0,0,0,0,0
1715314826196,0,0,0,0,0,0
1715314826237,0,0,0,0,0,0
1715314826273,0,0,0,0,0,0
1715314826306,0,0,0,0,0,0
1715314826343,0,0,0,0,0,0
1715314826371,0,0,0,0,0,0
1715314826414,0,0,0,0,0,0
1715314826446,0,0,0,0,0,0
1715314826476,0,0,0,0,0,0
1715314826503,0,0,0,0,0,0
1715314826531,0,0,0,0,0,0
1715314826599,0,0,0,0,0,0
1715314826643,0,0,0,0,0,0
1715314826679,0,0,0,0,0,0
1715314826716,0,0,0,0,0,0
1715314826780,0,0.0122,0,0,0,0
1715314826830,0,0.0338,0,0,0,0
1715314826872,0,0.05,0,0,0,0
1715314826919,0,0.05,0,0,1,0
1715314826967,0,0.05,0,0,1,0
1715314827004,0,0.05,0,0,1,0
1715314827032,0,0.05,0,0,1,0
1715314827104,0,0.05,0,0,1,0
1715314827135,0,0.05,0,0,1,0
1715314827165,0,0.05,0,0,1,0
1715314827193,0,0.05,0,0,1,0
1715314827234,0,0.05,0,0,1,0
1715314827268,0,0.05,0,0,1,0
1715314827303,0,0.05,0,0,1,0
1715314827331,0,0.05,0,0,1,0
1715314827368,0,0.05,0,0,1,0
1715314827422,0,0.05,0,0,1,0
1715314827462,0,0.05,0,0,1,0
1715314827498,0,0.05,0,0,1,0
1715314827537,0,0.0498,0,0,1,0
1715314827581,0,0.046,0,0,1,0
1715314827631,0,0.0421,0,0,1,0
1715314827669,0,0.0369,0,0,1,0
1715314827705,0,0.034,0,0,1,0
1715314827748,0,0.03,0,0,1,0
1715314827788,0,0.0276,0,0,1,0
1715314827834,0,0.0252,0,0,1,0
1715314827874,0,0.0211,0,0,1,0
1715314827921,0,0.0153,0,0,1,0
1715314827968,0,0.0102,0,0,1,1
1715314828007,0,0.01,0,0,1,1
1715314828053,0,0.01,0,0,1,1
1715314828094,0,0.01,0,0,1,1
1715314828136,0,0.01,0,0,1,1
1715314828172,0,0.01,0,0,1,1
1715314828210,0,0.01,0,0,1,1
1715314828259,0,0.01,0,0,1,1
1715314828301,0,0.01,0,0,1,1
1715314828336,0,0.01,0,0,1,1
1715314828364,0,0.01,0,0,1,1
1715314828410,0,0.01,0,0,1,1
1715314828452,0,0.01,0,0,1,1
1715314828494,0,0.01,0,0,1,1
1715314828533,0,0.0118,0,0,1,1
1715314828574,0,0.0126,0,0,1,1
1715314828616,0,0.0142,0,0,1,1
1715314828654,0,0.0161,0,0,1,1
1715314828698,0,0.0193,0,0,1,1
1715314828743,0,0.0241,0,0,1,1
1715314828787,0,0.0282,0,0,1,1
1715314828825,0,0.0314,0,0,1,1
1715314828864,0,0.0326,0,0,1,1
1715314828917,0,0.0346,0,0,1,1
1715314828962,0,0.0367,0,0,1,1
1715314829000,0,0.0395,0,0,1,1
1715314829040,0,0.0443,0,0,1,1
1715314829091,0,0.05,0,0,1,1
1715314829144,0,0.05,0,0,2,1
1715314829182,0,0.05,0,0,2,1
1715314829219,0,0.05,0,0,2,1
1715314829260,0,0.05,0,0,2,1
1715314829302,0,0.05,0,0,2,1
1715314829348,0,0.05,0,0,2,1
1715314829389,0,0.05,0,0,2,1
1715314829431,0,0.05,0,0,2,1
1715314829467,0,0.05,0,0,2,1
1715314829496,0,0.05,0,0,2,1
1715314829524,0,0.05,0,0,2,1
1715314829555,0,0.05,0,0,2,1
1715314829595,0,0.05,0,0,2,1
1715314829627,0,0.05,0,0,2,1
1715314829656,0,0.05,0,0,2,1
1715314829684,0,0.05,0,0,2,1
1715314829711,0,0.05,0,0,2,1
1715314829753,0,0.05,0,0,2,1
1715314829800,0,0.05,0,0,2,1
1715314829838,0,0.05,0,0,2,1
1715314829879,0,0.049,0,0,2,1
1715314829927,0,0.0439,0,0,2,1
1715314829988,0,0.0385,0,0,2,1
1715314830043,0,0.0355,0,0,2,1
1715314830091,0,0.0328,0,0,2,1
1715314830139,0,0.0304,0,0,2,1
1715314830178,0,0.0282,0,0,2,1
1715314830221,0,0.0245,0,0,2,1
1715314830279,0,0.0209,0,0,2,1
1715314830333,0,0.0163,0,0,2,1
1715314830378,0,0.0122,0,0,2,1
1715314830429,0,0.01,0,0,2,2
1715314830477,0,0.01,0,0,2,2
1715314830513,0,0.01,0,0,2,2
1715314830552,0,0.01,0,0,2,2
1715314830593,0,0.01,0,0,2,2
1715314830640,0,0.01,0,0,2,2
1715314830682,0,0.01,0,0,2,2
1715314830718,0,0.01,0,0,2,2
1715314830756,0,0.01,0,0,2,2
1715314830788,0,0.01,0,0,2,2
1715314830814,0,0.01,0,0,2,2
1715314830844,0,0.01,0,0,2,2
1715314830875,0,0.01,0,0,2,2
1715314830916,0,0.01,0,0,2,2
1715314830958,0,0.01,0,0,2,2
