1714909761012,0.9087555,0.09992158,0.5326994,0.01346031,0.5198601,0.8538593,0.0221076
1714909761655,0.8940831,0.1016361,0.5609824,-0.0212601,0.5229945,0.8502466,0.0557313
1714909761696,0.9149891,0.1949998,0.7550343,-0.01562925,0.7013528,0.7119848,0.03062498
1714909761709,0.9149629,0.1949998,0.755108,-0.0155463,0.7013495,0.7119943,0.03052503
1714909761724,0.9149534,0.1950003,0.7551329,-0.01550732,0.7013578,0.7119888,0.030476
1714909761737,0.9149434,0.1950001,0.7551596,-0.01545808,0.7013765,0.7119743,0.03041137
1714909761751,0.91493,0.1949999,0.7551938,-0.015395,0.7014002,0.711956,0.03032748
1714909761765,0.9149163,0.1950001,0.7552295,-0.0153237,0.70143,0.7119324,0.03022993
1714909761779,0.9149011,0.1950001,0.7552698,-0.0152399,0.7014672,0.7119024,0.03011278
1714909761793,0.9148858,0.1949997,0.7553101,-0.01515535,0.7015043,0.7118729,0.02999453
1714909761806,0.9148701,0.1950001,0.7553546,-0.01505424,0.7015455,0.7118399,0.0298571
1714909761820,0.9148536,0.1949998,0.7554012,-0.01495001,0.7015883,0.711806,0.02971432
1714909761835,0.9148373,0.1949996,0.7554502,-0.01483594,0.701627,0.7117764,0.0295666
1714909761848,0.9148201,0.1949998,0.7555025,-0.01471517,0.7016663,0.7117468,0.02941138
1714909761863,0.9148034,0.1949999,0.7555552,-0.01459417,0.7017012,0.7117205,0.02925988
1714909761876,0.9147846,0.1949996,0.7556175,-0.01445219,0.7017357,0.7116967,0.02908917
1714909761889,0.9147698,0.1950003,0.7556669,-0.01434201,0.701762,0.7116784,0.02895639
1714909761904,0.9147542,0.1950002,0.7557235,-0.01422143,0.7017904,0.7116587,0.02881153
1714909761918,0.9147348,0.1950002,0.7557953,-0.01407359,0.7018244,0.7116354,0.02863349
1714909761932,0.9147213,0.1950001,0.7558419,-0.01398572,0.7018469,0.7116193,0.02852187
1714909761946,0.9147038,0.1949996,0.7559021,-0.01387858,0.7018757,0.7115986,0.02838248
1714909761959,0.9146858,0.1949998,0.7559653,-0.01377344,0.7019024,0.7115798,0.02824278
1714909761973,0.9146649,0.1949993,0.7560264,-0.01368714,0.7019191,0.7115702,0.0281155
1714909761987,0.9146454,0.1949997,0.756088,-0.01360437,0.7019348,0.7115613,0.02799271
1714909762002,0.9146242,0.1949996,0.7561503,-0.01353431,0.7019343,0.7115673,0.02788368
1714909762018,0.9146025,0.1950003,0.7562167,-0.01346629,0.7019278,0.7115791,0.02777528
1714909762029,0.9145808,0.1949999,0.7562861,-0.01339935,0.7019144,0.7115977,0.02767281
1714909762043,0.9145548,0.1949999,0.7563745,-0.01331936,0.7018847,0.711633,0.02755783
1714909762057,0.9145386,0.1949993,0.7564342,-0.01326833,0.7018645,0.7116567,0.02748486
1714909762072,0.914521,0.1949993,0.7565098,-0.01320717,0.7018272,0.7116975,0.02740678
1714909762086,0.9145033,0.1949998,0.7565911,-0.01314511,0.7017893,0.711739,0.02732708
1714909762100,0.914488,0.1949995,0.7566748,-0.01309221,0.7017431,0.7117885,0.0272501
1714909762115,0.9144744,0.1950001,0.7567583,-0.01304366,0.7016928,0.7118419,0.02717362
1714909762129,0.9144632,0.1949999,0.7568395,-0.01300479,0.7016398,0.7118976,0.02710118
1714909762142,0.9144565,0.1949997,0.7569165,-0.01298559,0.7015793,0.7119604,0.02703516
1714909762157,0.9144496,0.1949998,0.7569965,-0.0129649,0.7015164,0.712025,0.02696575
1714909762171,0.9144515,0.1949998,0.7570647,-0.01298016,0.7014463,0.7120953,0.02692932
1714909762185,0.9144534,0.1950001,0.7571344,-0.01299538,0.7013749,0.7121668,0.0268917
1714909762199,0.9144596,0.1950002,0.7572013,-0.01303437,0.7012966,0.7122437,0.02688072
1714909762213,0.914469,0.1949996,0.7572658,-0.01309065,0.7012131,0.7123243,0.02688958
1714909762226,0.9144784,0.1950001,0.7573254,-0.01314682,0.701135,0.7123998,0.0269037
1714909762240,0.9144913,0.1950001,0.7573852,-0.01322535,0.7010478,0.7124826,0.02694661
1714909762255,0.914503,0.1949996,0.7574419,-0.01329555,0.7009683,0.712558,0.02698387
1714909762269,0.9145179,0.1949998,0.7575023,-0.01337272,0.7008839,0.7126381,0.02702364
1714909762282,0.9145333,0.1949996,0.7575662,-0.01345112,0.700798,0.7127197,0.02706235
1714909762296,0.9145506,0.1949999,0.7576346,-0.01352576,0.7007098,0.7128039,0.02709212
1714909762311,0.9145684,0.1949997,0.7577045,-0.01359078,0.7006243,0.7128857,0.02710898
1714909762324,0.9145862,0.1950001,0.7577758,-0.01365215,0.7005408,0.7129661,0.02712275
1714909762338,0.9146127,0.1949998,0.7578496,-0.01371087,0.7004492,0.7130539,0.0271525
1714909762352,0.9146402,0.1950001,0.7579284,-0.01376827,0.7003559,0.7131435,0.02717934
1714909762366,0.914673,0.1949998,0.7580024,-0.01382313,0.7002618,0.7132331,0.0272309
1714909762380,0.9147131,0.1949999,0.7580856,-0.0138826,0.7001543,0.7133347,0.02730221
1714909762394,0.9147536,0.1949997,0.7581689,-0.01393835,0.7000496,0.7134333,0.0273735
1714909762408,0.9147996,0.1949996,0.7582543,-0.01399783,0.6999357,0.7135406,0.02746477
1714909762422,0.9148468,0.1949998,0.758344,-0.01405539,0.6998193,0.7136499,0.02755396
1714909762436,0.9148887,0.1950002,0.7584226,-0.01411134,0.699735,0.7137288,0.0276312
1714909762450,0.9149324,0.1949998,0.758504,-0.01416717,0.6996489,0.7138091,0.02770757
