Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight,CntFtAboveStep,CntFtStep
1715313704688,0,0,0,0,0,0
1715313704795,0,0,0,0,0,0
1715313704836,0,0,0,0,0,0
1715313704879,0,0,0,0,0,0
1715313704904,0,0,0,0,0,0
1715313704930,0,0,0,0,0,0
1715313704958,0,0,0,0,0,0
1715313704999,0,0,0,0,0,0
1715313705031,0,0,0,0,0,0
1715313705057,0,0,0,0,0,0
1715313705086,0,0,0,0,0,0
1715313705111,0,0,0,0,0,0
1715313705151,0,0,0,0,0,0
1715313705183,0,0,0,0,0,0
1715313705209,0,0,0,0,0,0
1715313705235,0,0,0,0,0,0
1715313705262,0,0,0,0,0,0
1715313705315,0,0,0,0,0,0
1715313705348,0,0,0,0,0,0
1715313705377,0,0,0,0,0,0
1715313705409,0,0,0,0,0,0
1715313705437,0,0,0,0,0,0
1715313705478,0,0,0,0,0,0
1715313705511,0,0,0,0,0,0
1715313705535,0,0,0,0,0,0
1715313705562,0,0,0,0,0,0
1715313705590,0,0,0,0,0,0
1715313705631,0,0,0,0,0,0
1715313705662,0,0,0,0,0,0
1715313705688,0,0,0,0,0,0
1715313705718,0,0,0,0,0,0
1715313705745,0,0,0,0,0,0
1715313705785,0,0,0,0,0,0
1715313705815,0,0,0,0,0,0
1715313705841,0,0,0,0,0,0
1715313705868,0,0,0,0,0,0
1715313705894,0,0,0,0,0,0
1715313705924,0,0,0,0,0,0
1715313705962,0,0,0,0,0,0
1715313705992,0,0,0,0,0,0
1715313706018,0,0,0,0,0,0
1715313706043,0,0,0,0,0,0
1715313706070,0,0,0,0,0,0
1715313706097,0,0,0,0,0,0
1715313706142,0,0,0,0,0,0
1715313706171,0,0,0,0,0,0
1715313706198,0,0,0,0,0,0
1715313706226,0,0,0,0,0,0
1715313706253,0,0,0,0,0,0
1715313706297,0,0,0,0,0,0
1715313706330,0,0,0,0,0,0
1715313706360,0,0,0,0,0,0
1715313706389,0,0,0,0,0,0
1715313706416,0,0,0,0,0,0
1715313706457,0,0,0,0,0,0
1715313706522,0,0,0,0,0,0
1715313706574,0,0,0,0,0,0
1715313706628,0,0,0,0,0,0
1715313706665,0,0,0,0,0,0
1715313706697,0,0,0,0,0,0
1715313706729,0,0,0,0,0,0
1715313706778,0,0,0,0,0,0
1715313706811,0,0,0,0,0,0
1715313706843,0,0,0,0,0,0
1715313706872,0,0,0,0,0,0
1715313706903,0,0,0,0,0,0
1715313706943,0,0,0,0,0,0
1715313706979,0,0,0,0,0,0
1715313707011,0,0,0,0,0,0
1715313707039,0,0,0,0,0,0
1715313707070,0,0,0,0,0,0
1715313707120,0,0,0,0,0,0
1715313707157,0,0,0,0,0,0
1715313707191,0,0,0,0,0,0
1715313707223,0,0,0,0,0,0
1715313707270,0,0,0,0,0,0
1715313707310,0,0,0,0,0,0
1715313707349,0,0,0,0,0,0
1715313707374,0,0,0,0,0,0
1715313707419,0,0,0,0,0,0
1715313707449,0,0,0,0,0,0
1715313707477,0,0,0,0,0,0
1715313707504,0,0,0,0,0,0
1715313707533,0,0,0,0,0,0
1715313707575,0,0,0,0,0,0
1715313707621,0,0,0,0,0,0
1715313707659,0,0,0,0,0,0
1715313707692,0,0,0,0,0,0
1715313707735,0,0,0,0,0,0
1715313707767,0,0,0,0,0,0
1715313707798,0,0,0,0,0,0
1715313707839,0,0,0,0,0,0
1715313707867,0,0,0,0,0,0
1715313707909,0,0,0,0,0,0
1715313707940,0,0,0,0,0,0
1715313707967,0,0,0,0,0,0
1715313707996,0,0,0,0,0,0
1715313708029,0,0,0,0,0,0
1715313708078,0,0,0,0,0,0
1715313708110,0,0,0,0,0,0
1715313708143,0,0,0,0,0,0
1715313708170,0,0,0,0,0,0
1715313708201,0,0,0,0,0,0
1715313708241,0,0,0,0,0,0
1715313708276,0,0,0,0,0,0
1715313708303,0,0,0,0,0,0
1715313708332,0,0,0,0,0,0
1715313708359,0,0,0,0,0,0
1715313708401,0,0,0,0,0,0
1715313708432,0,0,0,0,0,0
