Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight,CntFtAboveStep,CntFtStep
1718334497355,0,0,0,0,0,0
1718334497399,0,0,0,0,0,0
1718334497427,0,0,0,0,0,0
1718334497442,0,0,0,0,0,0
1718334497458,0,0,0,0,0,0
1718334497483,0,0,0,0,0,0
1718334497513,0,0,0,0,0,0
1718334497543,0,0,0,0,0,0
1718334497575,0,0,0,0,0,0
1718334497609,0,0,0,0,0,0
1718334497636,0,0,0,0,0,0
1718334497664,0,0,0,0,0,0
1718334497694,0,0,0,0,0,0
1718334497721,0,0,0,0,0,0
1718334497749,0,0,0,0,0,0
1718334497777,0,0,0,0,0,0
1718334497803,0,0,0,0,0,0
1718334497832,0,0,0,0,0,0
1718334497861,0,0,0,0,0,0
1718334497889,0,0,0,0,0,0
1718334497917,0,0,0,0,0,0
1718334497945,0,0.008931309,0,0.001975387,0,0
1718334497972,0,0.003302515,0,0.001228273,0,0
1718334497999,0,0.002010316,0,0.001187652,0,0
1718334498027,0,0.001965404,0,0.001231432,0,0
1718334498054,0,0.001965404,0,0.001231432,0,0
1718334498081,0,0.001965404,0,0.001231432,0,0
1718334498109,0,0.001537353,0,0.001201034,0,0
1718334498138,0,0.001860529,0,0.001194775,0,0
1718334498200,0,0.001200944,0,0.001169562,0,0
1718334498241,0,0.001258343,0,0.001197368,0,0
1718334498253,0,0.001258343,0,0.001197368,0,0
1718334498281,0,0.001221091,0,0.001159549,0,0
1718334498295,0,0.001221865,0,0.001164198,0,0
1718334498320,0,0.001221865,0,0.001164198,0,0
1718334498346,0,0.00124827,0,0.001185536,0,0
1718334498372,0,0.00124833,0,0.001185447,0,0
1718334498399,0,0.00124833,0,0.001185447,0,0
1718334498426,0,0.00124833,0,0.001185447,0,0
1718334498454,0,0.00124833,0,0.001185447,0,0
1718334498481,0,0.00124833,0,0.001185447,0,0
1718334498508,0,0.001300395,0,0.001171142,0,0
1718334498536,0,0.001300424,0,0.001171052,0,0
1718334498564,0,0.001300424,0,0.001171052,0,0
1718334498591,0,0.001316547,0,0.001174837,0,0
1718334498620,0,0.001316547,0,0.001174837,0,0
1718334498646,0,0.001326323,0,0.001171649,0,0
1718334498674,0,0.001306593,0,0.001136601,0,0
1718334498703,0,0.001190454,0,0.001236379,0,0
1718334498732,0,0.001190305,0,0.001235604,0,0
1718334498759,0,0.001190305,0,0.001235604,0,0
1718334498788,0,0.001190305,0,0.001235604,0,0
1718334498814,0,0.001190305,0,0.001235604,0,0
1718334498842,0,0.001190305,0,0.001235604,0,0
1718334498870,0,0.001190305,0,0.001235604,0,0
1718334498898,0,0.001190305,0,0.001235604,0,0
1718334498927,0,0.001190305,0,0.001235604,0,0
1718334498954,0,0.001190305,0,0.001235604,0,0
1718334498982,0,0.001190305,0,0.001235604,0,0
1718334499008,0,0.001190364,0,0.001235545,0,0
1718334499036,0,0.001190364,0,0.001235545,0,0
1718334499065,0,0.001190364,0,0.001235545,0,0
1718334499093,0,0.001201332,0,0.001201719,0,0
1718334499121,0,0.001201332,0,0.001201779,0,0
1718334499149,0,0.001201332,0,0.001201779,0,0
1718334499176,0,0.001287311,0,0.001176298,0,0
1718334499204,0,0.001287311,0,0.001176298,0,0
1718334499232,0,0.001287311,0,0.001176298,0,0
1718334499261,0,0.001287311,0,0.001176298,0,0
1718334499289,0,0.001200199,0,0.001164109,0,0
1718334499317,0,0.001200199,0,0.001164109,0,0
1718334499344,0,0.001196623,0,0.001153737,0,0
1718334499372,0,0.001164734,0,0.001166791,0,0
1718334499400,0,0.001201272,0,0.001141906,0,0
1718334499428,0,0.001199216,0,0.001147807,0,0
1718334499457,0,0.001187742,0,0.001175702,0,0
1718334499484,0,0.001187742,0,0.001175702,0,0
1718334499511,0,0.001183629,0,0.001171231,0,0
1718334499539,0,0.001203805,0,0.001147062,0,0
1718334499567,0,0.001232088,0,0.001116246,0,0
1718334499595,0,0.001230657,0,0.001176447,0,0
1718334499624,0,0.00124982,0,0.001161575,0,0
1718334499651,0,0.00124982,0,0.001161575,0,0
1718334499664,0,0.00124982,0,0.001161575,0,0
1718334499678,0,0.00124982,0,0.001161575,0,0
1718334499693,0,0.00124982,0,0.001161575,0,0
1718334499708,0,0.00124982,0,0.001161575,0,0
1718334499723,0,0.00124982,0,0.001161575,0,0
1718334499737,0,0.00124982,0,0.001161575,0,0
1718334499751,0,0.00124982,0,0.001161575,0,0
1718334499765,0,0.001250416,0,0.001162231,0,0
1718334499780,0,0.001250416,0,0.001162231,0,0
1718334499795,0,0.001250446,0,0.001162231,0,0
1718334499809,0,0.001250446,0,0.001162231,0,0
1718334499823,0,0.001291305,0,0.001142591,0,0
1718334499838,0,0.001291305,0,0.001142591,0,0
1718334499851,0,0.001291305,0,0.001142591,0,0
1718334499865,0,0.001291305,0,0.001142621,0,0
1718334499879,0,0.001291305,0,0.001142621,0,0
1718334499892,0,0.001291305,0,0.001142621,0,0
1718334499907,0,0.001291305,0,0.001142621,0,0
1718334499921,0,0.001291305,0,0.001142621,0,0
1718334499935,0,0.001291305,0,0.001142621,0,0
1718334499949,0,0.001291305,0,0.001142621,0,0
1718334499962,0,0.001291305,0,0.001142621,0,0
1718334499977,0,0.001291305,0,0.001142621,0,0
1718334499991,0,0.001291305,0,0.001142621,0,0
1718334500005,0,0.001291305,0,0.001142621,0,0
1718334500019,0,0.001291305,0,0.001142621,0,0
1718334500032,0,0.001291305,0,0.001142621,0,0
1718334500047,0,0.001291305,0,0.001142621,0,0
1718334500075,0,0.001291305,0,0.001142621,0,0
