Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight
1716032007027,16.22441,0.06985006,12.82833,0.05550764
1716032009299,16.22351,0.06984626,12.82856,0.05550864
1716032011358,16.22291,0.06984376,12.8286,0.05550882
1716032013387,16.22297,0.06984404,12.82897,0.05551039
1716032015355,16.22184,0.06983928,12.82863,0.05550895
1716032017394,16.22087,0.06983524,12.82808,0.05550662
1716032019413,16.22078,0.06983485,12.82837,0.05550784
1716032021450,16.22178,0.06983901,12.82752,0.05550421
1716032023527,16.22172,0.06983878,12.82716,0.05550268
1716032023899,16.22173,0.06983883,12.82732,0.05550337
1716032024146,16.22163,0.06983842,12.8272,0.05550285
1716032024323,16.22171,0.06983875,12.82705,0.05550224
1716032024507,16.22168,0.06983861,12.82689,0.05550152
1716032024661,16.22184,0.06983928,12.82687,0.05550146
1716032024824,16.22175,0.06983893,12.82687,0.05550143
1716032024965,16.22185,0.06983932,12.82689,0.05550154
1716032025134,16.2218,0.06983911,12.82693,0.05550171
1716032025273,16.22171,0.06983874,12.82687,0.05550143
1716032025413,16.22162,0.06983836,12.8268,0.05550113
1716032025569,16.22153,0.069838,12.82687,0.05550144
1716032025719,16.22153,0.06983798,12.82677,0.055501
1716032025847,16.22164,0.06983845,12.82672,0.05550081
1716032025977,16.22181,0.06983915,12.8268,0.05550116
1716032026104,16.22182,0.06983922,12.82689,0.05550155
1716032026219,16.22174,0.06983887,12.82697,0.05550185
1716032026337,16.22186,0.06983935,12.82698,0.05550192
1716032026459,16.22184,0.0698393,12.82694,0.05550176
1716032026590,16.22183,0.06983926,12.82703,0.05550214
1716032026713,16.22172,0.06983879,12.827,0.05550199
1716032026838,16.22185,0.06983932,12.82692,0.05550166
1716032026963,16.22195,0.06983976,12.82707,0.05550229
1716032027077,16.22195,0.06983975,12.82705,0.05550222
1716032027197,16.22182,0.0698392,12.82696,0.05550183
1716032027318,16.22187,0.0698394,12.82693,0.05550171
1716032027432,16.22199,0.06983989,12.82683,0.05550126
1716032027538,16.22189,0.06983951,12.82673,0.05550086
1716032027636,16.22189,0.06983951,12.82672,0.0555008
1716032027740,16.22206,0.06984021,12.82685,0.05550138
1716032027837,16.222,0.06983996,12.82684,0.05550133
1716032027938,16.22202,0.06984005,12.82682,0.05550122
1716032028031,16.2221,0.06984037,12.82675,0.05550094
1716032028138,16.22202,0.06984006,12.82675,0.05550093
1716032028249,16.22181,0.06983915,12.82671,0.05550077
1716032028357,16.22169,0.06983864,12.82678,0.05550108
1716032028462,16.22174,0.06983884,12.82684,0.05550133
1716032028572,16.22173,0.06983882,12.82688,0.05550149
1716032028681,16.22185,0.06983932,12.82684,0.05550131
1716032028784,16.22178,0.06983905,12.82676,0.05550096
1716032028908,16.22171,0.06983873,12.82659,0.05550028
1716032029010,16.22168,0.06983862,12.82662,0.05550036
1716032029113,16.2216,0.06983828,12.82656,0.05550011
1716032029211,16.22155,0.06983805,12.82663,0.05550043
1716032029303,16.22136,0.06983729,12.82664,0.05550045
1716032029402,16.22119,0.06983657,12.82662,0.05550039
1716032029511,16.22115,0.06983638,12.82664,0.05550045
1716032029619,16.2211,0.06983616,12.82656,0.05550014
1716032029717,16.22094,0.06983549,12.82656,0.05550015
1716032029807,16.22073,0.06983465,12.8263,0.05549901
1716032029909,16.22075,0.06983472,12.82632,0.05549911
1716032030019,16.22089,0.06983529,12.82634,0.0554992
1716032030130,16.221,0.06983577,12.82629,0.05549899
1716032030239,16.22107,0.06983604,12.82636,0.05549926
1716032030342,16.22096,0.06983558,12.8263,0.05549901
1716032030455,16.22085,0.06983514,12.82627,0.05549891
1716032030558,16.22095,0.06983557,12.82623,0.05549872
1716032030675,16.22109,0.06983615,12.826,0.05549775
1716032030777,16.22122,0.06983667,12.82605,0.05549796
1716032030888,16.22116,0.06983645,12.82591,0.05549736
1716032030983,16.22107,0.06983605,12.82584,0.05549707
1716032031100,16.22104,0.06983592,12.82561,0.0554961
1716032031249,16.22099,0.06983573,12.82553,0.05549577
1716032031382,16.22094,0.06983552,12.82549,0.05549558
1716032031475,16.22089,0.0698353,12.82543,0.0554953
1716032031577,16.22087,0.06983524,12.82548,0.05549552
1716032031683,16.22088,0.06983525,12.82545,0.05549542
1716032031785,16.22093,0.06983548,12.82573,0.05549661
1716032031859,16.22085,0.06983513,12.82559,0.055496
1716032031927,16.22075,0.06983471,12.82558,0.05549598
1716032032001,16.22068,0.06983443,12.82548,0.05549553
1716032032069,16.2206,0.06983407,12.82535,0.055495
1716032032139,16.22045,0.06983346,12.82528,0.05549468
1716032032212,16.22049,0.06983361,12.82536,0.05549502
1716032032276,16.22042,0.06983332,12.82537,0.05549508
1716032032343,16.22036,0.06983309,12.82535,0.05549498
1716032032399,16.22036,0.06983306,12.82535,0.05549497
1716032032463,16.2204,0.06983326,12.82542,0.05549527
1716032032535,16.22043,0.06983338,12.82543,0.05549534
1716032032614,16.22045,0.06983346,12.82538,0.0554951
1716032032691,16.22049,0.06983361,12.82533,0.0554949
1716032032800,16.2207,0.06983451,12.82529,0.05549473
1716032032895,16.2206,0.06983407,12.82525,0.05549455
1716032032992,16.22072,0.06983459,12.82532,0.05549484
1716032033090,16.22086,0.06983519,12.82534,0.05549494
1716032033196,16.22088,0.06983528,12.82537,0.05549508
1716032033288,16.22088,0.06983525,12.82542,0.05549527
1716032033380,16.22092,0.06983542,12.82545,0.0554954
1716032033485,16.22089,0.0698353,12.82544,0.05549537
1716032033591,16.22098,0.06983569,12.82534,0.05549495
1716032033702,16.22103,0.06983587,12.82532,0.05549485
1716032033799,16.22107,0.06983604,12.8254,0.05549521
1716032033915,16.22103,0.06983589,12.8253,0.05549478
1716032034016,16.22097,0.06983565,12.82529,0.05549473
1716032034115,16.22087,0.06983524,12.82524,0.05549451
1716032034218,16.22092,0.06983542,12.82529,0.05549473
1716032034323,16.22092,0.06983545,12.82526,0.0554946
1716032034427,16.22095,0.06983554,12.82528,0.05549467
1716032034541,16.22077,0.0698348,12.82538,0.0554951
1716032034651,16.22075,0.06983469,12.82527,0.05549465
1716032034763,16.22079,0.0698349,12.82532,0.05549483
1716032034865,16.2207,0.0698345,12.82539,0.05549517
1716032034930,16.22071,0.06983456,12.8254,0.05549518
1716032034976,16.22065,0.06983428,12.82541,0.05549524
1716032035021,16.22064,0.06983425,12.82543,0.05549531
1716032035062,16.22064,0.06983425,12.82543,0.05549531
1716032035097,16.22073,0.06983461,12.82542,0.0554953
1716032035134,16.22071,0.06983455,12.8254,0.05549517
1716032035178,16.22067,0.06983437,12.8254,0.05549521
1716032035226,16.22071,0.06983453,12.82537,0.05549508
1716032035269,16.22071,0.06983453,12.82537,0.05549508
1716032047492,16.22285,0.0698435,12.82331,0.0554863
1716032047675,16.22285,0.06984353,12.82331,0.05548629
1716032047886,16.223,0.06984413,12.82351,0.05548714
1716032048087,16.22303,0.06984425,12.82341,0.05548671
1716032048295,16.22295,0.06984395,12.82366,0.05548777
1716032048873,16.22289,0.06984368,12.82379,0.05548834
