Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight,CntFtAboveStep,CntFtStep
1715338038018,0,0,0,0,0,0
1715338038043,0,0,0,0,0,0
1715338038060,0,0,0,0,0,0
1715338038071,0,0,0,0,0,0
1715338038086,0,0,0,0,0,0
1715338038099,0,0,0,0,0,0
1715338038114,0,0,0,0,0,0
1715338038127,0,0,0,0,0,0
1715338038143,0,0,0,0,0,0
1715338038155,0,0,0,0,0,0
1715338038170,0,0,0,0,0,0
1715338038184,0,0,0,0,0,0
1715338038197,0,0,0,0,0,0
1715338038212,0,0,0,0,0,0
1715338038226,0,0,0,0,0,0
1715338038239,0,0,0,0,0,0
1715338038252,0,0,0,0,0,0
1715338038268,0,0,0,0,0,0
1715338038281,0,0,0,0,0,0
1715338038294,0,0,0,0,0,0
1715338038307,0,0,0,0,0,0
1715338038323,0,0,0,0,0,0
1715338038338,0,0,0,0,0,0
1715338038349,0,0,0,0,0,0
1715338038364,0,0,0,0,0,0
1715338038377,0,0,0,0,0,0
1715338038395,0,0,0,0,0,0
1715338038406,0,0,0,0,0,0
1715338038420,0,0,0,0,0,0
1715338038433,0,0,0,0,0,0
1715338038455,0,0,0,0,0,0
1715338038477,0,0,0,0,0,0
1715338038493,0,0,0,0,0,0
1715338038508,0,0,0,0,0,0
1715338038521,0,0,0,0,0,0
1715338038549,0,0,0,0,0,0
1715338038565,0,0,0,0,0,0
1715338038649,0,0,0,0,0,0
1715338038722,0,0,0,0,0,0
1715338038787,0,0,0,0,0,0
1715338038807,0,0,0,0,0,0
1715338038821,0,0,0,0,0,0
1715338038836,0,0,0,0,0,0
1715338038850,0,0,0,0,0,0
1715338038865,0,0,0,0,0,0
1715338038878,0,0,0,0,0,0
1715338038891,0,0,0,0,0,0
1715338038904,0,0,0,0,0,0
1715338038919,0,0,0,0,0,0
1715338038936,0,0,0,0,0,0
1715338038947,0,0,0,0,0,0
1715338038961,0,0,0,0,0,0
1715338038976,0,0,0,0,0,0
1715338038989,0,0,0,0,0,0
