Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight,CntFtAboveStep,CntFtStep
1715823873369,0,0,0,0,0,0
1715823873413,0,0,0,0,0,0
1715823873451,0,0,0,0,0,0
1715823873461,0,0,0,0,0,0
1715823873478,0,0,0,0,0,0
1715823873490,0,0,0,0,0,0
1715823873505,0,0,0,0,0,0
1715823873515,0,0,0,0,0,0
1715823873533,0,0,0,0,0,0
1715823873552,0,0,0,0,0,0
1715823873581,0,0,0,0,0,0
1715823873637,0,0,0,0,0,0
1715823873654,0,0,0,0,0,0
1715823873663,0,0,0,0,0,0
1715823873672,0,0,0,0,0,0
1715823873681,0,0,0,0,0,0
1715823873690,0,0,0,0,0,0
1715823873711,0,0,0,0,0,0
1715823873749,0,0,0,0,0,0
1715823873765,0,0,0,0,0,0
1715823873776,0,0,0,0,0,0
1715823873785,0,0,0,0,0,0
1715823873794,0,0,0,0,0,0
1715823873802,0,0,0,0,0,0
1715823873812,0,0,0,0,0,0
1715823873822,0,0,0,0,0,0
1715823873831,0,0,0,0,0,0
1715823873839,0,0,0,0,0,0
1715823873847,0,0,0,0,0,0
1715823873857,0,0,0,0,0,0
1715823873866,0,0,0,0,0,0
1715823873875,0,0,0,0,0,0
1715823873886,0,0,0,0,0,0
1715823873897,0,0,0,0,0,0
1715823873906,0,0,0,0,0,0
1715823873923,0,0,0,0,0,0
1715823873934,0,0,0,0,0,0
1715823873945,0,0,0,0,0,0
1715823873956,0,0,0,0,0,0
1715823873967,0,0,0,0,0,0
1715823873977,0,0,0,0,0,0
1715823873987,0,0,0,0,0,0
1715823874013,0,0,0,0,0,0
1715823874023,0,0,0,0,0,0
1715823874036,0,0,0,0,0,0
1715823874047,0,0,0,0,0,0
1715823874069,0,0,0,0,0,0
1715823874084,0,0,0,0,0,0
1715823874094,0,0,0,0,0,0
1715823874107,0,0,0,0,0,0
1715823874117,0,0,0,0,0,0
1715823874130,0,0,0,0,0,0
1715823874139,0,0,0,0,0,0
1715823874151,0,0,0,0,0,0
1715823874159,0,0,0,0,0,0
1715823874168,0,0,0,0,0,0
1715823874178,0,0,0,0,0,0
1715823874187,0,0,0,0,0,0
1715823874196,0,0,0,0,0,0
1715823874204,0,0,0,0,0,0
1715823874214,0,0,0,0,0,0
1715823874224,0,0,0,0,0,0
1715823874238,0,0,0,0,0,0
1715823874250,0,0,0,0,0,0
1715823874260,0,0,0,0,0,0
1715823874269,0,0,0,0,0,0
1715823874280,0,0,0,0,0,0
1715823874288,0,0,0,0,0,0
1715823874299,0,0,0,0,0,0
1715823874310,0,0,0,0,0,0
1715823874319,0,0,0,0,0,0
1715823874327,0,0,0,0,0,0
1715823874335,0,0,0,0,0,0
1715823874344,0,0,0,0,0,0
1715823874368,0,0,0,0,0,0
1715823874377,0,0,0,0,0,0
1715823874410,0,0,0,0,0,0
1715823874418,0,0,0,0,0,0
1715823874427,0,0,0,0,0,0
1715823874437,0,0,0,0,0,0
1715823874449,0,0,0,0,0,0
1715823874459,0,0,0,0,0,0
1715823874467,0,0,0,0,0,0
1715823874477,0,0,0,0,0,0
1715823874486,0,0,0,0,0,0
1715823874497,0,0,0,0,0,0
1715823874506,0,0,0,0,0,0
1715823874515,0,0,0,0,0,0
1715823874524,0,0,0,0,0,0
1715823874533,0,0,0,0,0,0
1715823874551,0,0,0,0,0,0
1715823874560,0,0,0,0,0,0
