Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight,CntFtAboveStep,CntFtStep
1718331209035,16.52002,0.07108757,13.18355,0.05701785,0,0
1718331209128,16.51991,0.07108711,13.18349,0.05701758,1,0
1718331209157,16.5199,0.07108708,13.18351,0.05701765,1,0
1718331209179,16.5199,0.07108707,13.18352,0.05701771,1,0
1718331209200,16.5199,0.07108707,13.18352,0.05701771,1,0
1718331209217,16.51986,0.07108692,13.18358,0.05701795,1,0
1718331209238,16.51982,0.07108674,13.18357,0.0570179,1,0
1718331209257,16.51977,0.07108653,13.18358,0.05701796,1,0
1718331209277,16.51976,0.0710865,13.18359,0.057018,1,0
1718331209296,16.51976,0.0710865,13.18359,0.057018,1,0
1718331209314,16.51976,0.0710865,13.18359,0.057018,1,0
1718331209333,16.51974,0.07108644,13.18363,0.05701817,1,0
1718331209352,16.51972,0.07108632,13.18363,0.05701816,1,0
1718331209371,16.51967,0.07108613,13.18361,0.0570181,1,0
1718331209389,16.51967,0.07108613,13.18361,0.0570181,1,0
1718331209406,16.51967,0.07108613,13.18361,0.0570181,1,0
1718331209426,16.51967,0.07108613,13.18361,0.0570181,1,0
1718331209442,16.51954,0.0710856,13.18362,0.05701814,1,0
1718331209459,16.51953,0.07108553,13.18363,0.05701817,1,0
1718331209476,16.51951,0.07108546,13.18364,0.05701823,1,0
1718331209494,16.51951,0.07108546,13.18364,0.05701823,1,0
1718331209512,16.51951,0.07108546,13.18364,0.05701823,1,0
1718331209530,16.5195,0.07108542,13.18367,0.05701836,1,0
1718331209546,16.51949,0.07108537,13.18367,0.05701833,1,0
1718331209566,16.51951,0.07108548,13.18365,0.05701827,1,0
1718331209583,16.51951,0.07108545,13.18365,0.05701828,1,0
1718331209600,16.51951,0.07108545,13.18365,0.05701828,1,0
1718331209616,16.51951,0.07108545,13.18365,0.05701828,1,0
1718331209633,16.51951,0.07108546,13.18377,0.05701877,1,0
1718331209650,16.51949,0.07108537,13.18376,0.05701875,1,0
1718331209668,16.51951,0.07108545,13.18374,0.05701865,1,0
1718331209686,16.51954,0.07108556,13.18373,0.05701861,1,0
1718331209702,16.51954,0.07108556,13.18373,0.05701861,1,0
1718331209719,16.51954,0.07108556,13.18373,0.05701861,1,0
1718331209737,16.51959,0.07108579,13.18373,0.0570186,1,0
1718331209754,16.51962,0.07108594,13.18372,0.05701856,1,0
1718331209771,16.51965,0.07108602,13.18373,0.05701858,1,0
1718331209788,16.51965,0.07108606,13.18371,0.05701851,1,0
1718331209803,16.51965,0.07108606,13.18371,0.05701851,1,0
1718331209819,16.51965,0.07108606,13.18371,0.05701851,1,0
1718331209835,16.51965,0.07108606,13.18371,0.05701851,1,0
1718331209850,16.51968,0.07108617,13.18366,0.05701832,1,0
1718331209866,16.51968,0.07108615,13.18365,0.05701827,1,0
1718331209885,16.51973,0.07108635,13.18365,0.05701827,1,0
1718331209902,16.51973,0.07108635,13.18365,0.05701827,1,0
1718331209919,16.51973,0.07108635,13.18365,0.05701827,1,0
1718331209935,16.51977,0.07108653,13.18358,0.05701795,1,0
1718331209954,16.51978,0.07108656,13.18357,0.05701791,1,0
1718331209970,16.51978,0.0710866,13.18357,0.05701793,1,0
1718331209988,16.5198,0.07108667,13.18358,0.05701795,1,0
1718331210004,16.5198,0.07108667,13.18358,0.05701795,1,0
1718331210020,16.5198,0.07108667,13.18358,0.05701795,1,0
1718331210037,16.51977,0.07108656,13.18363,0.05701816,1,0
1718331210053,16.51977,0.07108653,13.18361,0.0570181,1,0
1718331210069,16.51977,0.07108653,13.1836,0.05701806,1,0
1718331210088,16.51978,0.07108658,13.18359,0.057018,1,0
1718331210107,16.51977,0.07108653,13.18359,0.05701802,1,0
1718331210125,16.51977,0.07108653,13.18359,0.05701802,1,0
1718331210144,16.51977,0.07108653,13.18359,0.05701802,1,0
1718331210163,16.51962,0.07108593,13.18366,0.0570183,1,0
1718331210181,16.51963,0.07108597,13.18366,0.05701832,1,0
1718331210198,16.51966,0.07108606,13.18367,0.05701834,1,0
1718331210214,16.51966,0.07108606,13.18367,0.05701834,1,0
1718331210231,16.51966,0.07108606,13.18367,0.05701834,1,0
1718331210248,16.51972,0.07108633,13.18372,0.05701855,1,0
1718331210265,16.51974,0.07108642,13.18373,0.05701859,1,0
1718331210283,16.51974,0.07108644,13.18376,0.05701872,1,0
1718331210302,16.51973,0.07108638,13.18377,0.05701878,1,0
1718331210318,16.51973,0.07108638,13.18377,0.05701878,1,0
1718331210333,16.51973,0.07108638,13.18377,0.05701878,1,0
1718331210350,16.5197,0.07108624,13.1838,0.0570189,1,0
1718331210365,16.5197,0.07108623,13.18381,0.05701895,1,0
1718331210382,16.51967,0.07108613,13.18382,0.057019,1,0
1718331210401,16.51965,0.07108603,13.18385,0.05701912,1,0
1718331210417,16.51965,0.07108603,13.18385,0.05701912,1,0
1718331210435,16.51965,0.07108603,13.18385,0.05701912,1,0
1718331210452,16.51962,0.07108594,13.18389,0.05701926,1,0
1718331210467,16.51966,0.07108606,13.18392,0.05701941,1,0
1718331210484,16.51967,0.07108613,13.18394,0.05701951,1,0
1718331210499,16.51968,0.07108618,13.18395,0.05701955,1,0
1718331210517,16.51968,0.07108618,13.18395,0.05701955,1,0
1718331210532,16.51968,0.07108618,13.18395,0.05701955,1,0
1718331210547,16.51968,0.07108618,13.18392,0.05701941,1,0
1718331210564,16.51966,0.0710861,13.18384,0.05701908,1,0
1718331210581,16.51968,0.07108615,13.18383,0.05701903,1,0
1718331210597,16.51967,0.07108614,13.18384,0.05701906,1,0
1718331210614,16.51967,0.07108613,13.18385,0.05701912,1,0
1718331210630,16.51967,0.07108613,13.18385,0.05701912,1,0
1718331210645,16.51967,0.07108613,13.18385,0.05701912,1,0
1718331210662,16.51959,0.07108578,13.18388,0.05701923,1,0
1718331210679,16.51958,0.07108574,13.18386,0.05701916,1,0
1718331210694,16.51957,0.07108571,13.18385,0.05701911,1,0
1718331210714,16.51957,0.07108571,13.18383,0.05701902,1,0
1718331210731,16.51957,0.07108571,13.18383,0.05701902,1,0
1718331210747,16.51957,0.07108571,13.18383,0.05701902,1,0
1718331210764,16.51958,0.07108575,13.18382,0.05701898,1,0
1718331210781,16.51958,0.07108573,13.18381,0.05701892,1,0
1718331210797,16.51958,0.07108576,13.18378,0.05701883,1,0
1718331210815,16.5196,0.07108583,13.18376,0.05701874,1,0
1718331210831,16.5196,0.07108583,13.18376,0.05701874,1,0
1718331210846,16.5196,0.07108583,13.18376,0.05701874,1,0
1718331210862,16.51957,0.07108571,13.18375,0.05701869,1,0
1718331210878,16.51955,0.07108563,13.18374,0.05701865,1,0
1718331210894,16.51954,0.0710856,13.18372,0.05701855,1,0
1718331210911,16.51953,0.07108552,13.18367,0.05701833,1,0
1718331210927,16.51953,0.07108552,13.18367,0.05701833,1,0
1718331210957,16.51951,0.07108545,13.18365,0.05701825,1,0
1718331210977,16.51949,0.07108537,13.18364,0.05701822,1,0
1718331210994,16.51947,0.0710853,13.18365,0.05701826,1,0
1718331211300,16.51934,0.07108474,13.18398,0.05701967,1,0
