Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight,CntFtAboveStep,CntFtStep
1719818437043,0,0.01,0,0,0,0
1719818437179,0,0.01,0,0,0,0
1719818437248,0,0.01,0,0,0,0
1719818437276,0,0.01,0,0,0,0
1719818437333,0,0.01,0,0,0,0
1719818437403,0,0.01,0,0,0,0
1719818437442,0,0.01,0,0,0,0
1719818437477,0,0.01,0,0,0,0
1719818437516,0,0.01,0,0,0,0
1719818437547,0,0.01,0,0,0,0
1719818437576,0,0.01,0,0,0,0
1719818437605,0,0.01,0,0,0,0
1719818437634,0,0.01,0,0,0,0
1719818437664,0,0.01,0,0,0,0
1719818437694,0,0.01,0,0,0,0
1719818437726,0,0.01,0,0,0,0
1719818437758,0,0.01,0,0,0,0
1719818437790,0,0.01,0,0,0,0
1719818437821,0,0.01,0,0,0,0
1719818437852,0,0.01,0,0,0,0
1719818437881,0,0.01,0,0,0,0
1719818437915,0,0.01,0,0,0,0
1719818437945,0,0.01,0,0,0,0
1719818437975,0,0.01,0,0,0,0
1719818438011,0,0.01,0,0,0,0
1719818438046,0,0.01,0,0,0,0
1719818438083,0,0.01,0,0,0,0
1719818438116,0,0.01,0,0,0,0
1719818438154,0,0.01,0,0,0,0
1719818438193,0,0.01,0,0,0,0
1719818438226,0,0.01,0,0,0,0
1719818438255,0,0.01,0,0,0,0
1719818438289,0,0.01,0,0,0,0
1719818438318,0,0.01,0,0,0,0
1719818438357,0,0.01,0,0,0,0
1719818438384,0,0.01,0,0,0,0
1719818438418,0,0.01,0,0,0,0
1719818438453,0,0.01,0,0,0,0
1719818438486,0,0.01,0,0,0,0
1719818438518,0,0.01,0,0,0,0
1719818438548,0,0.01,0,0,0,0
1719818438578,0,0.01,0,0,0,0
1719818438610,0,0.01,0,0,0,0
1719818438639,0,0.01,0,0,0,0
1719818438671,0,0.01,0,0,0,0
1719818438701,0,0.01,0,0,0,0
1719818438731,0,0.01,0,0,0,0
1719818438757,0,0.01,0,0,0,0
1719818438787,0,0.01,0,0,0,0
1719818438818,0,0.01,0,0,0,0
1719818438849,0,0.01,0,0,0,0
1719818438879,0,0.01,0,0,0,0
1719818438907,0,0.01,0,0,0,0
1719818438939,0,0.01,0,0,0,0
1719818438968,0,0.01,0,0,0,0
1719818439000,0,0.01,0,0,0,0
1719818439036,0,0.01,0,0,0,0
1719818439074,0,0.01,0,0,0,0
1719818439108,0,0.01,0,0,0,0
1719818439137,0,0.01,0,0,0,0
1719818439171,0,0.01,0,0,0,0
1719818439202,0,0.01,0,0,0,0
1719818439229,0,0.01,0,0,0,0
1719818439266,0,0.01,0,0,0,0
1719818439296,0,0.01,0,0,0,0
1719818439333,0,0.01,0,0,0,0
1719818439366,0,0.01,0,0,0,0
1719818439395,0,0.01,0,0,0,0
1719818439425,0,0.01,0,0,0,0
1719818439454,0,0.01,0,0,0,0
1719818439485,0,0.01,0,0,0,0
1719818439515,0,0.01,0,0,0,0
1719818439542,0,0.01,0,0,0,0
1719818439576,0,0.01,0,0,0,0
1719818439604,0,0.01,0,0,0,0
1719818439642,0,0.01,0,0,0,0
1719818439665,0,0.01,0,0,0,0
1719818439717,0,0.01,0,0,0,0
1719818439755,0,0.01,0,0,0,0
1719818439787,0,0.01,0,0,0,0
1719818439822,0,0.01,0,0,0,0
1719818439854,0,0.01,0,0,0,0
1719818439891,0,0.01,0,0,0,0
1719818439925,0,0.01,0,0,0,0
1719818439965,0,0.01,0,0,0,0
1719818440001,0,0.01,0,0,0,0
1719818440037,0,0.01,0,0,0,0
1719818440068,0,0.01,0,0,0,0
1719818440101,0,0.01,0,0,0,0
1719818440137,0,0.01,0,0,0,0
1719818440175,0,0.01,0,0,0,0
1719818440218,0,0.01,0,0,0,0
1719818440305,0,0.01,0,0,0,0
1719818440334,0,0.01,0,0,0,0
1719818440407,0,0.01,0,0,0,0
1719818440514,0,0.01,0,0,0,0
1719818440556,0,0.01,0,0,0,0
1719818440588,0,0.01,0,0,0,0
1719818440629,0,0.01,0,0,0,0
1719818440668,0,0.01,0,0,0,0
1719818440701,0,0.01,0,0,0,0
1719818440757,0,0.01,0,0,0,0
1719818440787,0,0.01,0,0,0,0
1719818440829,0,0.01,0,0,0,0
1719818440869,0,0.01,0,0,0,0
1719818440916,0,0.01,0,0,0,0
1719818440955,0,0.01,0,0,0,0
1719818440991,0,0.01,0,0,0,0
1719818441027,0,0.01,0,0,0,0
1719818441065,0,0.01,0,0,0,0
1719818441100,0,0.01,0,0,0,0
1719818441183,0,0.01,0,0,0,0
1719818441271,0,0.01,0,0,0,0
1719818441324,0,0.01,0,0,0,0
1719818441359,0,0.01,0,0,0,0
1719818441384,0,0.01,0,0,0,0
1719818441425,0,0.01,0,0,0,0
1719818441473,0,0.01,0,0,0,0
1719818441523,0,0.01,0,0,0,0
1719818441574,0,0.01,0,0,0,0
1719818441606,0,0.01,0,0,0,0
