Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight,CntFtAboveStep,CntFtStep
1715560024788,16.03751,0.06906666,16.52472,0.07110725,0,0
1715560024836,16.03752,0.06906669,16.5248,0.07110758,1,0
1715560024853,16.03752,0.06906669,16.5248,0.07110758,1,0
1715560024863,16.03752,0.06906669,16.5248,0.07110758,1,0
1715560024877,16.03751,0.06906666,16.52485,0.07110778,1,0
1715560024892,16.03751,0.06906664,16.52486,0.07110782,1,0
1715560024904,16.03751,0.06906664,16.52486,0.07110782,1,0
1715560024919,16.03749,0.06906657,16.52487,0.07110788,1,0
1715560024933,16.03749,0.06906656,16.52486,0.07110785,1,0
1715560024947,16.03749,0.06906656,16.52486,0.07110785,1,0
1715560024960,16.03749,0.06906656,16.52486,0.07110785,1,0
1715560024974,16.03749,0.06906656,16.52486,0.07110784,1,0
1715560024989,16.0375,0.0690666,16.52487,0.07110787,1,0
1715560025002,16.0375,0.0690666,16.52486,0.07110784,1,0
1715560025015,16.03749,0.06906658,16.52487,0.07110789,1,0
1715560025030,16.03752,0.06906667,16.52515,0.07110906,1,0
1715560025044,16.03752,0.06906667,16.52515,0.07110906,1,0
1715560025058,16.03752,0.06906667,16.52515,0.07110906,1,0
1715560025071,16.03752,0.06906667,16.52515,0.07110906,1,0
1715560025085,16.03743,0.0690663,16.525,0.07110841,1,0
1715560025099,16.03742,0.06906627,16.52504,0.07110859,1,0
1715560025113,16.03738,0.06906612,16.525,0.07110844,1,0
1715560025127,16.03739,0.06906614,16.52499,0.07110837,1,0
1715560025141,16.03733,0.06906591,16.52495,0.07110821,1,0
1715560025155,16.03733,0.06906591,16.52495,0.07110821,1,0
1715560025171,16.03733,0.06906591,16.52495,0.07110821,1,0
1715560025184,16.03731,0.06906582,16.52539,0.07111006,1,0
1715560025201,16.0374,0.06906617,16.52554,0.07111066,1,0
1715560025213,16.03742,0.06906627,16.52574,0.07111152,1,0
1715560025227,16.03723,0.06906549,16.52627,0.07111374,1,0
1715560025240,16.03767,0.06906734,16.52646,0.07111454,1,0
1715560025268,16.03767,0.06906734,16.52646,0.07111454,1,0
1715560025297,16.04226,0.06908659,16.53077,0.07113257,1,0
1715560025329,16.03759,0.06906699,16.52705,0.07111699,1,0
1715560025359,16.03759,0.06906699,16.52705,0.07111699,1,0
1715560025389,16.03421,0.06905282,16.52265,0.0710986,1,0
1715560025417,16.0337,0.06905066,16.52132,0.07109302,1,0
1715560025445,16.03295,0.06904754,16.51904,0.07108347,1,0
1715560025472,16.03295,0.06904754,16.51904,0.07108347,1,0
1715560025499,16.03143,0.06904116,16.5068,0.07103228,1,0
1715560025527,16.0301,0.06903557,16.49474,0.07098182,1,0
1715560025554,16.02962,0.06903357,16.48955,0.07096013,1,0
1715560025583,16.02962,0.06903357,16.48955,0.07096013,1,0
1715560025610,16.02726,0.06902367,16.44105,0.07075719,1,0
1715560025638,16.02663,0.06902104,16.41342,0.07064152,1,0
1715560025665,16.02663,0.06902104,16.41342,0.07064152,1,0
1715560025693,16.02478,0.06901327,16.29719,0.07015492,1,0
1715560025722,16.02435,0.06901144,16.22422,0.06984926,1,0
1715560025749,16.02383,0.06900929,16.13001,0.06945446,1,0
1715560025775,16.02383,0.06900929,16.13001,0.06945446,1,0
1715560025803,16.02243,0.0690034,15.76469,0.06792181,1,0
1715560025831,16.02182,0.06900084,15.54493,0.06699847,1,0
1715560025859,16.02156,0.06899976,15.41132,0.06643666,1,0
1715560025887,16.02156,0.06899976,15.41132,0.06643666,1,0
1715560025915,16.01934,0.06899046,14.25232,0.06154814,1,0
1715560025944,16.01839,0.06898649,13.44672,0.05813526,1,0
1715560025970,16.01839,0.06898649,13.44672,0.05813526,1,0
1715560025999,16.01748,0.06898265,11.84493,0.0513159,1,0
1715560026017,16.01713,0.06898117,11.45487,0.049649,1,0
1715560026031,16.01723,0.0689816,11.10797,0.0481646,1,0
1715560026056,16.01608,0.06897677,10.36272,0.04496979,1,0
1715560026084,16.01608,0.06897677,10.36272,0.04496979,1,0
1715560026111,16.01346,0.06896581,8.679337,0.03772608,1,0
1715560026139,16.01832,0.06898618,8.090683,0.03518506,1,0
1715560026167,16.01666,0.06897921,7.543677,0.03282049,1,0
1715560026195,16.01666,0.06897921,7.543677,0.03282049,1,0
1715560026222,16.015,0.06897224,6.192545,0.0269675,1,0
1715560026250,16.01205,0.0689599,6.020644,0.0262217,1,0
1715560026278,16.00941,0.06894883,5.832291,0.02540425,1,0
1715560026306,15.99732,0.0688981,5.23395,0.02280567,1,0
1715560026333,15.99115,0.06887224,4.967535,0.02164782,1,0
1715560026362,15.98925,0.06886426,4.872315,0.02123387,1,0
1715560026390,15.98925,0.06886426,4.872315,0.02123387,1,0
1715560026417,15.97311,0.06879655,4.732554,0.02062619,1,0
1715560026445,15.96326,0.06875525,4.765234,0.02076829,1,0
1715560026473,15.95791,0.0687328,4.799931,0.02091916,1,0
1715560026501,15.95791,0.0687328,4.799931,0.02091916,1,0
1715560026529,15.91026,0.06853288,5.222433,0.02275562,1,0
1715560026556,15.87521,0.06838575,5.487002,0.02390498,1,0
1715560026585,15.87521,0.06838575,5.487002,0.02390498,1,0
1715560026612,15.86137,0.06832767,5.56458,0.02424191,1,0
1715560026640,15.73792,0.0678094,5.894969,0.0256763,1,0
1715560026667,15.67588,0.06754878,5.971155,0.02600694,1,0
1715560026696,15.67588,0.06754878,5.971155,0.02600694,1,0
1715560026724,15.45853,0.06663521,6.180032,0.02691322,1,0
1715560026752,15.3522,0.06618793,6.296165,0.02741694,1,0
1715560026780,15.23776,0.06570628,6.400274,0.02786842,1,0
1715560026807,15.23776,0.06570628,6.400274,0.02786842,1,0
1715560026835,14.73287,0.0635782,6.35395,0.02766754,1,0
1715560026863,14.31648,0.06181941,6.29518,0.02741267,1,0
1715560026891,14.31648,0.06181941,6.29518,0.02741267,1,0
1715560026919,13.51093,0.05840772,6.183429,0.02692796,1,0
