Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight,CntFtAboveStep,CntFtStep
1719816300684,0,0.01,0,0,0,0
1719816300798,0,0.01,0,0,0,0
1719816300839,0,0.01,0,0,0,0
1719816300905,0,0.01,0,0,0,0
1719816300933,0,0.01,0,0,0,0
1719816300987,0,0.01,0,0,0,0
1719816301023,0,0.01,0,0,0,0
1719816301054,0,0.01,0,0,0,0
1719816301083,0,0.01,0,0,0,0
1719816301111,0,0.01,0,0,0,0
1719816301140,0,0.01,0,0,0,0
1719816301169,0,0.01,0,0,0,0
1719816301198,0,0.01,0,0,0,0
1719816301227,0,0.01,0,0,0,0
1719816301257,0,0.01,0,0,0,0
1719816301286,0,0.01,0,0,0,0
1719816301316,0,0.01,0,0,0,0
1719816301346,0,0.01,0,0,0,0
1719816301376,0,0.01,0,0,0,0
1719816301404,0,0.01,0,0,0,0
1719816301434,0,0.01,0,0,0,0
1719816301461,0,0.01,0,0,0,0
1719816301490,0,0.01,0,0,0,0
1719816301519,0,0.01,0,0,0,0
1719816301548,0,0.01,0,0,0,0
1719816301577,0,0.01,0,0,0,0
1719816301605,0,0.01,0,0,0,0
1719816301634,0,0.01,0,0,0,0
1719816301665,0,0.01,0,0,0,0
1719816301694,0,0.01,0,0,0,0
1719816301726,0,0.01,0,0,0,0
1719816301753,0,0.01,0,0,0,0
1719816301783,0,0.01,0,0,0,0
1719816301815,0,0.01,0,0,0,0
1719816301843,0,0.01,0,0,0,0
1719816301876,0,0.01,0,0,0,0
1719816301907,0,0.01,0,0,0,0
1719816301942,0,0.01,0,0,0,0
1719816301974,0,0.01,0,0,0,0
1719816302005,0,0.01,0,0,0,0
1719816302037,0,0.01,0,0,0,0
1719816302068,0,0.01,0,0,0,0
1719816302103,0,0.01,0,0,0,0
1719816302132,0,0.01,0,0,0,0
1719816302162,0,0.01,0,0,0,0
1719816302193,0,0.01,0,0,0,0
1719816302230,0,0.01,0,0,0,0
1719816302259,0,0.01,0,0,0,0
1719816302290,0,0.01,0,0,0,0
1719816302321,0,0.01,0,0,0,0
1719816302350,0,0.01,0,0,0,0
1719816302383,0,0.01,0,0,0,0
1719816302409,0,0.01,0,0,0,0
1719816302441,0,0.01,0,0,0,0
1719816302468,0,0.01,0,0,0,0
1719816302497,0,0.01,0,0,0,0
1719816302528,0,0.01,0,0,0,0
1719816302557,0,0.01,0,0,0,0
1719816302586,0,0.01,0,0,0,0
1719816302615,0,0.01,0,0,0,0
1719816302645,0,0.01,0,0,0,0
1719816302676,0,0.01,0,0,0,0
1719816302703,0,0.01,0,0,0,0
1719816302732,0,0.01,0,0,0,0
