Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight
1715255429943,0,0,0,0
1715255430023,0,0,0,0
1715255430070,0,0,0,0
1715255430073,0,0,0,0
1715255430097,0,0,0,0
1715255430102,0,0,0,0
1715255430121,0,0,0,0
1715255430139,0,0,0,0
1715255430153,0,0,0,0
1715255430166,0,0,0,0
1715255430170,0,0,0,0
1715255430182,0,0,0,0
1715255430195,0,0,0,0
1715255430209,0,0,0,0
1715255430222,0,0,0,0
1715255430238,0,0,0,0
1715255430250,0,0,0,0
1715255430263,0,0,0,0
1715255430278,0,0,0,0
1715255430297,0,0,0,0
1715255430306,0,0,0,0
1715255430322,0,0,0,0
1715255430333,0,0,0,0
1715255430341,0,0,0,0
1715255430347,0,0,0,0
1715255430351,0,0,0,0
1715255430357,0,0,0,0
1715255430363,0,0,0,0
1715255430367,0,0,0,0
1715255430373,0,0,0,0
1715255430379,0,0,0,0
1715255430383,0,0,0,0
1715255430388,0,0,0,0
1715255430394,0,0,0,0
1715255430399,0,0,0,0
1715255430405,0,0,0,0
1715255430410,0,0,0,0
1715255430414,0,0,0,0
1715255430420,0,0,0,0
1715255430424,0,0,0,0
1715255430429,0,0,0,0
1715255430435,0,0,0,0
1715255430440,0,0,0,0
1715255430445,0,0,0,0
1715255430450,0,0,0,0
1715255430455,0,0,0,0
1715255430460,0,0,0,0
1715255430467,0,0,0,0
1715255430471,0,0,0,0
1715255430476,0,0,0,0
1715255430483,0,0,0,0
1715255430488,0,0,0,0
1715255430493,0,0,0,0
1715255430498,0,0,0,0
1715255430502,0,0,0,0
1715255430509,0,0,0,0
1715255430524,0,0,0,0
1715255430531,0,0,0,0
1715255430537,0,0,0,0
1715255430540,0,0,0,0
1715255430546,0,0,0,0
1715255430553,0,0,0,0
1715255430557,0,0,0,0
1715255430563,0,0,0,0
1715255430568,0,0,0,0
1715255430572,0,0,0,0
1715255430579,0,0,0,0
1715255430584,0,0,0,0
1715255430587,0,0,0,0
1715255430595,0,0,0,0
1715255430600,0,0,0,0
1715255430604,0,0,0,0
1715255430610,0,0,0,0
1715255430615,0,0,0,0
1715255430621,0,0,0,0
1715255430627,0,0,0,0
1715255430633,0,0,0,0
1715255430638,0,0,0,0
1715255430643,0,0,0,0
1715255430648,0,0,0,0
1715255430652,0,0,0,0
1715255430658,0,0,0,0
1715255430664,0,0,0,0
1715255430669,0,0,0,0
1715255430674,0,0,0,0
1715255430680,0,0,0,0
1715255430686,0,0,0,0
1715255430690,0,0,0,0
1715255430696,0,0,0,0
1715255430702,0,0,0,0
1715255430706,0,0,0,0
1715255430711,0,0,0,0
1715255430717,0,0,0,0
1715255430721,0,0,0,0
1715255430728,0,0,0,0
1715255430734,0,0,0,0
1715255430737,0,0,0,0
1715255430743,0,0,0,0
1715255430750,0,0,0,0
1715255430754,0,0,0,0
1715255430760,0,0,0,0
1715255430765,0,0,0,0
1715255430772,0,0,0,0
1715255430777,0,0,0,0
1715255430784,0,0,0,0
1715255430789,0,0,0,0
1715255430794,0,0,0,0
1715255430798,0,0,0,0
1715255430806,0,0,0,0
1715255430811,0,0,0,0
1715255430816,0,0,0,0
1715255430822,0,0,0,0
1715255430826,0,0,0,0
1715255430830,0,0,0,0
1715255430836,0,0,0,0
1715255430840,0,0,0,0
1715255430846,0,0,0,0
1715255430850,0,0,0,0
1715255430854,0,0,0,0
1715255430860,0,0,0,0
1715255430865,0,0,0,0
1715255430871,0,0,0,0
1715255430875,0,0,0,0
1715255430880,0,0,0,0
1715255430886,0,0,0,0
1715255430892,0,0,0,0
1715255430898,0,0,0,0
1715255430901,0,0,0,0
1715255430908,0,0,0,0
1715255430913,0,0,0,0
1715255430921,0,0,0,0
1715255430926,0,0,0,0
1715255430932,0,0,0,0
1715255430937,0,0,0,0
1715255430942,0,0,0,0
1715255430949,0,0,0,0
1715255430956,0,0,0,0
1715255430961,0,0,0,0
1715255430965,0,0,0,0
1715255430970,0,0,0,0
1715255430975,0,0,0,0
1715255430981,0,0,0,0
1715255430986,0,0,0,0
1715255430990,0,0,0,0
1715255430994,0,0,0,0
1715255430998,0,0,0,0
1715255431003,0,0,0,0
1715255431008,0,0,0,0
1715255431012,0,0,0,0
1715255431020,0,0,0,0
1715255431025,0,0,0,0
1715255431031,0,0,0,0
1715255431036,0,0,0,0
1715255431040,0,0,0,0
1715255431045,0,0,0,0
1715255431051,0,0,0,0
1715255431055,0,0,0,0
1715255431060,0,0,0,0
1715255431065,0,0,0,0
1715255431070,0,0,0,0
1715255431074,0,0,0,0
1715255431078,0,0,0,0
1715255431082,0,0,0,0
1715255431087,0,0,0,0
1715255431093,0,0,0,0
1715255431113,0,0,0,0
1715255431221,0,0,0,0
1715255431226,0,0,0,0
1715255431231,0,0,0,0
1715255431236,0,0,0,0
1715255431241,0,0,0,0
1715255431246,0,0,0,0
1715255431251,0,0,0,0
1715255431255,0,0,0,0
1715255431260,0,0,0,0
1715255431264,0,0,0,0
1715255431269,0,0,0,0
1715255431273,0,0,0,0
1715255431279,0,0,0,0
1715255431284,0,0,0,0
1715255431288,0,0,0,0
1715255431292,0,0,0,0
1715255431299,0,0,0,0
1715255431305,0,0,0,0
1715255431311,0,0,0,0
1715255431317,0,0,0,0
1715255431322,0,0,0,0
1715255431327,0,0,0,0
1715255431332,0,0,0,0
1715255431337,0,0,0,0
1715255431348,0,0,0,0
1715255431357,0,0,0,0
1715255431365,0,0,0,0
1715255431372,0,0,0,0
1715255431378,0,0,0,0
1715255431383,0,0,0,0
1715255431388,0,0,0,0
1715255431396,0,0,0,0
1715255431402,0,0,0,0
1715255431405,0,0,0,0
1715255431410,0,0,0,0
1715255431415,0,0,0,0
1715255431421,0,0,0,0
1715255431428,0,0,0,0
1715255431435,0,0,0,0
1715255431438,0,0,0,0
1715255431444,0,0,0,0
1715255431450,0,0,0,0
1715255431456,0,0,0,0
1715255431461,0,0,0,0
1715255431466,0,0,0,0
1715255431471,0,0,0,0
1715255431477,0,0,0,0
1715255431482,0,0,0,0
1715255431486,0,0,0,0
1715255431493,0,0,0,0
1715255431498,0,0,0,0
1715255431506,0,0,0,0
1715255431511,0,0,0,0
1715255431517,0,0,0,0
1715255431523,0,0,0,0
1715255431527,0,0,0,0
1715255431532,0,0,0,0
1715255431538,0,0,0,0
1715255431544,0,0,0,0
1715255431548,0,0,0,0
1715255431553,0,0,0,0
1715255431560,0,0,0,0
1715255431564,0,0,0,0
1715255431571,0,0,0,0
1715255431577,0,0,0,0
1715255431581,0,0,0,0
1715255431587,0,0,0,0
1715255431593,0,0,0,0
1715255431598,0,0,0,0
1715255431603,0,0,0,0
1715255431608,0,0,0,0
1715255431613,0,0,0,0
1715255431617,0,0,0,0
1715255431622,0,0,0,0
1715255431627,0,0,0,0
1715255431632,0,0,0,0
1715255431637,0,0,0,0
1715255431642,0,0,0,0
1715255431646,0,0,0,0
1715255431650,0,0,0,0
1715255431656,0,0,0,0
1715255431662,0,0,0,0
1715255431666,0,0,0,0
1715255431672,0,0,0,0
1715255431678,0,0,0,0
1715255431681,0,0,0,0
1715255431688,0,0,0,0
1715255431694,0,0,0,0
1715255431697,0,0,0,0
1715255431704,0,0,0,0
1715255431710,0,0,0,0
1715255431714,0,0,0,0
1715255431720,0,0,0,0
1715255431726,0,0,0,0
1715255431729,0,0,0,0
1715255431734,0,0,0,0
1715255431738,0,0,0,0
1715255431747,0,0,0,0
1715255431753,0,0,0,0
1715255431758,0,0,0,0
1715255431765,0,0,0,0
1715255431771,0,0,0,0
1715255431776,0,0,0,0
1715255431781,0,0,0,0
1715255431787,0,0,0,0
1715255431791,0,0,0,0
1715255431797,0,0,0,0
1715255431803,0,0,0,0
1715255431807,0,0,0,0
1715255431814,0,0,0,0
1715255431820,0,0,0,0
1715255431822,0,0,0,0
1715255431829,0,0,0,0
1715255431832,0,0,0,0
1715255431838,0,0,0,0
1715255431844,0,0,0,0
1715255431847,0,0,0,0
1715255431852,0,0,0,0
1715255431856,0,0,0,0
