Timestamp,PosX,PosY,PosZ,QuaX,QuaY,QuaZ,QuaW
1715903478760,0,1.315,0.064,0,0,0,1
1715903479434,0,1.315,0.064,0,0,0,1
1715903479493,0,1.315,0.064,0,0,0,1
1715903479519,0,1.315,0.06400001,0,0,0,1
1715903479575,0,1.315,0.06400001,0,0,0,1
1715903479622,0,1.315,0.06400001,0,0,0,1
1715903479629,0,1.315,0.06400001,0,0,0,1
1715903479636,0,1.315,0.06400001,0,0,0,1
1715903479642,0,1.315,0.06400001,0,0,0,1
1715903479653,0,1.315,0.06400001,0,0,0,1
1715903479660,0,1.315,0.06400001,0,0,0,1
1715903479668,0,1.315,0.06400001,0,0,0,1
1715903479674,0,1.315,0.06400001,0,0,0,1
1715903479681,0,1.315,0.06400001,0,0,0,1
1715903479689,0,1.315,0.06400001,0,0,0,1
1715903479694,0,1.315,0.06400001,0,0,0,1
1715903479702,0,1.315,0.06400001,0,0,0,1
1715903479709,0,1.315,0.06400001,0,0,0,1
1715903479715,0,1.315,0.06400001,0,0,0,1
1715903479723,0,1.315,0.06400001,0,0,0,1
1715903479733,0,1.315,0.06400001,0,0,0,1
1715903479741,0,1.315,0.06400001,0,0,0,1
1715903479746,0,1.315,0.06400001,0,0,0,1
1715903479753,0,1.315,0.06400001,0,0,0,1
1715903479760,0,1.315,0.06400001,0,0,0,1
1715903479767,0,1.315,0.06400001,0,0,0,1
1715903479774,0,1.315,0.06400001,0,0,0,1
1715903479780,0,1.315,0.06400001,0,0,0,1
1715903479786,0,1.315,0.06400001,0,0,0,1
1715903479794,0,1.315,0.06400001,0,0,0,1
1715903479810,0,1.315,0.06400001,0,0,0,1
1715903479817,0,1.315,0.06400001,0,0,0,1
1715903479825,0,1.315,0.06400001,0,0,0,1
1715903479831,0,1.315,0.06400001,0,0,0,1
1715903479839,0,1.315,0.06400001,0,0,0,1
1715903479846,0,1.315,0.06400001,0,0,0,1
1715903479853,0,1.315,0.06400001,0,0,0,1
1715903479859,0,1.315,0.06400001,0,0,0,1
1715903479865,0,1.315,0.06400001,0,0,0,1
1715903479872,0,1.315,0.06400001,0,0,0,1
1715903479879,0,1.315,0.06400001,0,0,0,1
1715903479885,0,1.315,0.06400001,0,0,0,1
1715903479892,0,1.315,0.06400001,0,0,0,1
1715903479901,0,1.315,0.06400001,0,0,0,1
1715903479910,0,1.315,0.06400001,0,0,0,1
