Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight,CntFtAboveStep,CntFtStep
1718335785792,0,0,0,0,0,0
1718335785850,0,0,0,0,0,0
1718335785879,0,0,0,0,0,0
1718335785890,0,0,0,0,0,0
1718335785905,0,0,0,0,0,0
1718335785919,0,0,0,0,0,0
1718335785938,0,0,0,0,0,0
1718335785949,0,0,0,0,0,0
1718335785962,0,0,0,0,0,0
1718335785975,0,0,0,0,0,0
1718335785992,0,0,0,0,0,0
1718335786006,0,0,0,0,0,0
1718335786031,0,0,0,0,0,0
1718335786060,0,0,0,0,0,0
1718335786090,0,0,0,0,0,0
1718335786121,0,0,0,0,0,0
1718335786149,0,0,0,0,0,0
1718335786178,0,0,0,0,0,0
1718335786206,0,0,0,0,0,0
1718335786234,0,0,0,0,0,0
1718335786262,0,0,0,0,0,0
1718335786289,0,0,0,0,0,0
1718335786316,0,0,0,0,0,0
1718335786345,0,0,0,0,0,0
1718335786372,0,0,0,0,0,0
1718335786400,0,0,0,0,0,0
1718335786429,0,0,0,0,0,0
1718335786457,0,0,0,0,0,0
1718335786484,0,0,0,0,0,0
1718335786512,0,0,0,0,0,0
1718335786539,0,0.1456538,0,0.02257043,0,0
1718335786564,0,0.1880653,0,0.003348649,0,0
1718335786591,0,0.1880653,0,0.003348649,1,0
1718335786618,0,0.186461,0,0.00339213,1,0
1718335786645,0,0.186461,0,0.00339213,1,0
1718335786674,0,0.1954305,0,0.0009969473,1,0
1718335786706,0,0.1954305,0,0.0009969473,1,0
1718335786729,0,0.1678901,0,0.001214534,1,0
1718335786756,0,0.1678901,0,0.001214534,1,0
1718335786785,0,0.1392304,0,0.001214802,1,0
1718335786811,0,0.1392304,0,0.001214802,1,0
1718335786841,0,0.06731701,0,0.001790851,1,0
1718335786868,0,0.05734625,0,0.002993375,1,0
1718335786897,0,0.05734625,0,0.002993375,1,0
1718335786925,0,0.04979983,0,0.003339291,1,0
1718335786953,0,0.02724251,0,0.006496876,1,0
1718335786979,0,0.02724251,0,0.006496876,1,0
1718335787008,0,0.0180586,0,0.006847411,1,0
1718335787038,0,0.009394169,0,0.005339444,1,1
1718335787064,0,0.009394169,0,0.005339444,1,1
1718335787091,0,0.007937312,0,0.005213797,1,1
1718335787120,0,0.003706485,0,0.004296899,1,1
