Timestamp,PosX,PosY,PosZ,QuaX,QuaY,QuaZ,QuaW
1715903478760,0.09124459,-0.2450783,-0.1133009,-0.01345999,0.51986,0.8538592,-0.02210842
1715903479434,0.09467019,-0.2428495,-0.09513069,0.04432937,0.5190724,0.8522298,-0.04799147
1715903479493,0.08498917,-0.08999932,0.3090275,0.05162916,0.6697028,0.7395663,-0.04329278
1715903479519,0.08493896,-0.08999991,0.3090422,0.05175144,0.669787,0.7394699,-0.04349726
1715903479575,0.08491167,-0.08999979,0.3090203,0.05187928,0.669858,0.7393861,-0.04367084
1715903479622,0.0848491,-0.09000027,0.3089377,0.05226535,0.6700339,0.7391701,-0.04416663
1715903479629,0.08479144,-0.08999968,0.3088425,0.05271285,0.6701594,0.738994,-0.04467952
1715903479636,0.0847825,-0.08999979,0.3088276,0.05278706,0.670175,0.7389693,-0.04476066
1715903479642,0.08477335,-0.08999968,0.308813,0.05285975,0.6701902,0.7389456,-0.04483992
1715903479653,0.08476531,-0.08999991,0.3087997,0.05292851,0.6702043,0.7389231,-0.04491484
1715903479660,0.08475273,-0.08999991,0.3087795,0.05303574,0.6702261,0.7388889,-0.04503063
1715903479668,0.08474439,-0.08999979,0.3087669,0.05310547,0.67024,0.7388667,-0.04510597
1715903479674,0.08473618,-0.08999968,0.3087546,0.05317598,0.6702535,0.7388448,-0.04518192
1715903479681,0.08472852,-0.08999968,0.3087432,0.05324205,0.6702662,0.738824,-0.04525318
1715903479689,0.08471859,-0.08999968,0.3087323,0.05331149,0.6702822,0.7387996,-0.0453321
1715903479694,0.0847097,-0.08999991,0.3087226,0.053376,0.6702969,0.7387772,-0.04540544
1715903479702,0.08470193,-0.09000015,0.3087146,0.05343227,0.6703097,0.7387576,-0.04546965
1715903479709,0.08469255,-0.08999979,0.3087055,0.05349851,0.6703243,0.7387348,-0.04554499
1715903479715,0.08468383,-0.08999991,0.3086978,0.05355879,0.6703374,0.7387145,-0.04561395
1715903479723,0.08467287,-0.08999991,0.3086921,0.053614,0.670347,0.7386975,-0.04568387
1715903479733,0.08466114,-0.08999991,0.308687,0.0536741,0.6703572,0.738679,-0.04576011
1715903479741,0.08464538,-0.08999991,0.3086812,0.05375515,0.6703705,0.7386546,-0.04586241
1715903479746,0.08463484,-0.08999968,0.3086782,0.05380987,0.6703793,0.7386383,-0.04593121
1715903479753,0.08462498,-0.09000003,0.308678,0.05384901,0.670378,0.7386335,-0.04598415
1715903479760,0.08461519,-0.08999968,0.3086788,0.05388863,0.6703764,0.7386289,-0.04603742
