1715237508683,0,0,0,0
1715237508773,0,0,0,0
1715237508795,0,0,0,0
1715237508804,0,0,0,0
1715237508817,0,0,0,0
1715237508854,0,0,0,0
1715237508878,0,0,0,0
1715237508890,0,0,0,0
1715237508904,0,0,0,0
1715237508924,0,0,0,0
1715237508943,0,0,0,0
1715237508962,0,0,0,0
1715237508981,0,0,0,0
1715237508998,0,0,0,0
1715237509017,0,0,0,0
1715237509035,0,0,0,0
1715237509053,0,0,0,0
1715237509068,0,0,0,0
1715237509089,0,0,0,0
1715237509106,0,0,0,0
1715237509127,0,0,0,0
1715237509144,0,0,0,0
1715237509162,0,0,0,0
1715237509181,0,0,0,0
1715237509203,0,0,0,0
1715237509226,0,0,0,0
1715237509250,0,0,0,0
1715237509268,0,0,0,0
1715237509293,0,0,0,0
1715237509314,0,0,0,0
1715237509336,0,0,0,0
1715237509356,0,0,0,0
1715237509376,0,0,0,0
1715237509398,0,0,0,0
1715237509417,0,0,0,0
1715237509441,0,0,0,0
1715237509462,0,0,0,0
1715237509482,0,0,0,0
1715237509501,0,0,0,0
1715237509523,0,0,0,0
1715237509544,0,0,0,0
1715237509563,0,0,0,0
1715237509584,0,0,0,0
1715237509605,0,0,0,0
1715237509629,0,0,0,0
1715237509650,0,0,0,0
1715237509666,0,0,0,0
1715237509686,0,0,0,0
1715237509707,0,0,0,0
1715237509729,0,0,0,0
1715237509749,0,0,0,0
1715237509768,0,0,0,0
1715237509793,0,0,0,0
1715237509812,0,0,0,0
1715237509831,0,0,0,0
1715237509848,0,0,0,0
1715237509868,0,0,0,0
1715237509886,0,0,0,0
1715237509907,0,0,0,0
1715237509925,0,0,0,0
1715237509945,0,0,0,0
1715237509962,0,0,0,0
1715237509982,0,0,0,0
1715237510001,0,0,0,0
1715237510022,0,0,0,0
1715237510043,0,0,0,0
1715237510058,0,0,0,0
1715237510076,0,0,0,0
1715237510094,0,0,0,0
1715237510112,0,0,0,0
1715237510129,0,0,0,0
1715237510146,0,0,0,0
1715237510163,0,0,0,0
1715237510180,0,0,0,0
1715237510200,0,0,0,0
1715237510217,0,0,0,0
1715237510235,0,0,0,0
1715237510253,0,0,0,0
1715237510271,0,0,0,0
