Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight,CntFtAboveStep,CntFtStep
1718331846384,16.44144,0.07075881,12.8982,0.05580489,0,0
1718331846467,16.44139,0.07075861,12.89819,0.05580485,1,0
1718331846493,16.44139,0.07075862,12.89822,0.05580497,1,0
1718331846513,16.44138,0.07075855,12.89825,0.05580509,1,0
1718331846535,16.44139,0.07075859,12.89825,0.0558051,1,0
1718331846550,16.44139,0.07075859,12.89825,0.0558051,1,0
1718331846565,16.44139,0.07075859,12.89825,0.0558051,1,0
1718331846580,16.44139,0.07075859,12.89825,0.0558051,1,0
1718331846595,16.4414,0.07075866,12.89824,0.05580502,1,0
1718331846611,16.44143,0.07075877,12.89822,0.05580495,1,0
1718331846625,16.44145,0.07075886,12.8982,0.05580486,1,0
1718331846638,16.44147,0.07075895,12.89816,0.05580469,1,0
1718331846653,16.44147,0.07075895,12.89816,0.05580469,1,0
1718331846667,16.44147,0.07075895,12.89816,0.05580469,1,0
1718331846690,16.44147,0.07075895,12.89817,0.05580474,1,0
1718331846705,16.44147,0.07075894,12.89819,0.05580483,1,0
1718331846718,16.44147,0.07075895,12.8982,0.05580486,1,0
1718331846730,16.44148,0.07075899,12.89818,0.0558048,1,0
1718331846744,16.4415,0.07075904,12.89818,0.05580477,1,0
1718331846759,16.4415,0.07075904,12.89818,0.05580477,1,0
1718331846773,16.4415,0.07075904,12.89818,0.05580477,1,0
1718331846787,16.4415,0.07075904,12.89818,0.05580477,1,0
1718331846801,16.44145,0.07075884,12.89822,0.05580497,1,0
1718331846815,16.44145,0.07075884,12.89822,0.05580497,1,0
1718331846830,16.44145,0.07075886,12.89821,0.05580493,1,0
1718331846845,16.44145,0.07075886,12.89821,0.05580493,1,0
1718331846857,16.44145,0.07075886,12.89821,0.05580493,1,0
1718331846872,16.44145,0.07075886,12.89821,0.05580493,1,0
1718331846887,16.44146,0.07075889,12.8982,0.05580489,1,0
1718331846900,16.44144,0.07075883,12.89811,0.0558045,1,0
1718331846914,16.44143,0.07075876,12.89811,0.05580451,1,0
1718331846928,16.44142,0.0707587,12.89811,0.0558045,1,0
1718331846942,16.4414,0.07075863,12.89811,0.05580449,1,0
1718331846957,16.4414,0.07075863,12.89811,0.05580449,1,0
1718331846971,16.4414,0.07075863,12.89811,0.05580449,1,0
1718331846986,16.4414,0.07075863,12.89811,0.05580449,1,0
1718331847001,16.44135,0.07075845,12.89813,0.05580458,1,0
1718331847016,16.44134,0.07075839,12.89816,0.05580469,1,0
1718331847031,16.44132,0.07075831,12.89818,0.05580481,1,0
1718331847045,16.44131,0.07075828,12.8982,0.05580489,1,0
1718331847060,16.44132,0.0707583,12.8982,0.05580488,1,0
1718331847072,16.44132,0.0707583,12.8982,0.05580488,1,0
1718331847087,16.44132,0.0707583,12.8982,0.05580488,1,0
1718331847099,16.44132,0.0707583,12.8982,0.05580488,1,0
1718331847111,16.44127,0.0707581,12.89825,0.05580507,1,0
1718331847125,16.44123,0.07075795,12.89823,0.05580499,1,0
1718331847140,16.44123,0.07075795,12.89822,0.05580495,1,0
1718331847155,16.44123,0.07075795,12.89822,0.05580495,1,0
1718331847168,16.44123,0.07075795,12.89822,0.05580495,1,0
1718331847182,16.44123,0.07075795,12.89822,0.05580495,1,0
1718331847195,16.44123,0.07075792,12.89821,0.05580493,1,0
1718331847209,16.44118,0.07075772,12.89823,0.055805,1,0
1718331847223,16.44115,0.07075761,12.89826,0.05580513,1,0
1718331847237,16.44115,0.07075758,12.89825,0.05580509,1,0
1718331847252,16.44115,0.07075758,12.89825,0.05580509,1,0
1718331847267,16.44115,0.07075758,12.89825,0.05580509,1,0
1718331847281,16.44115,0.07075758,12.89825,0.05580509,1,0
1718331847295,16.44115,0.07075758,12.89825,0.05580509,1,0
1718331847309,16.44105,0.07075719,12.89815,0.05580465,1,0
1718331847325,16.44106,0.07075721,12.89812,0.05580454,1,0
1718331847339,16.44106,0.07075721,12.89811,0.05580447,1,0
1718331847353,16.44108,0.07075731,12.89809,0.05580441,1,0
