Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight,CntFtAboveStep,CntFtStep
1719816414518,0,0.01,0,0,0,0
1719816414635,0,0.01,0,0,0,0
1719816414699,0,0.01,0,0,0,0
1719816414739,0,0.01,0,0,0,0
1719816414769,0,0.01,0,0,0,0
1719816414801,0,0.01,0,0,0,0
1719816414852,0,0.01,0,0,0,0
1719816414882,0,0.01,0,0,0,0
1719816414914,0,0.01,0,0,0,0
1719816414950,0,0.01,0,0,0,0
1719816414982,0,0.01,0,0,0,0
1719816415020,0,0.01,0,0,0,0
1719816415051,0,0.01,0,0,0,0
1719816415080,0,0.01,0,0,0,0
1719816415109,0,0.01,0,0,0,0
1719816415139,0,0.01,0,0,0,0
1719816415172,0,0.01,0,0,0,0
1719816415202,0,0.01,0,0,0,0
1719816415233,0,0.01,0,0,0,0
1719816415269,0,0.01,0,0,0,0
1719816415311,0,0.01,0,0,0,0
1719816415342,0,0.01,0,0,0,0
1719816415372,0,0.01,0,0,0,0
1719816415406,0,0.01,0,0,0,0
1719816415436,0,0.01,0,0,0,0
1719816415463,0,0.01,0,0,0,0
1719816415495,0,0.01,0,0,0,0
1719816415525,0,0.01,0,0,0,0
1719816415558,0,0.01,0,0,0,0
1719816415585,0,0.01,0,0,0,0
1719816415617,0,0.01,0,0,0,0
1719816415650,0,0.01,0,0,0,0
1719816415683,0,0.01,0,0,0,0
1719816415712,0,0.01,0,0,0,0
1719816415745,0,0.01,0,0,0,0
1719816415777,0,0.01,0,0,0,0
1719816415809,0,0.01,0,0,0,0
1719816415840,0,0.01,0,0,0,0
1719816415874,0,0.01,0,0,0,0
1719816415903,0,0.01,0,0,0,0
1719816415938,0,0.01,0,0,0,0
1719816415966,0,0.01,0,0,0,0
1719816415999,0,0.01,0,0,0,0
1719816416029,0,0.01,0,0,0,0
1719816416064,0,0.01,0,0,0,0
1719816416094,0,0.01,0,0,0,0
1719816416129,0,0.01,0,0,0,0
1719816416163,0,0.01,0,0,0,0
1719816416199,0,0.01,0,0,0,0
1719816416230,0,0.01,0,0,0,0
1719816416261,0,0.01,0,0,0,0
1719816416293,0,0.01,0,0,0,0
1719816416323,0,0.01,0,0,0,0
1719816416360,0,0.01,0,0,0,0
1719816416397,0,0.01,0,0,0,0
1719816416427,0,0.01,0,0,0,0
1719816416456,0,0.01,0,0,0,0
1719816416486,0,0.01,0,0,0,0
1719816416517,0,0.01,0,0,0,0
1719816416548,0,0.01,0,0,0,0
1719816416581,0,0.01,0,0,0,0
1719816416610,0,0.01,0,0,0,0
1719816416646,0,0.01,0,0,0,0
1719816416688,0,0.01,0,0,0,0
1719816416725,0,0.01,0,0,0,0
1719816416761,0,0.01,0,0,0,0
1719816416808,0,0.01,0,0,0,0
1719816416844,0,0.01,0,0,0,0
1719816416878,0,0.01,0,0,0,0
1719816416910,0,0.01,0,0,0,0
1719816416936,0,0.01,0,0,0,0
1719816416983,0,0.01,0,0,0,0
1719816417010,0,0.01,0,0,0,0
1719816417036,0,0.01,0,0,0,0
1719816417061,0,0.01,0,0,0,0
1719816417100,0,0.01,0,0,0,0
1719816417130,0,0.01,0,0,0,0
1719816417159,0,0.01,0,0,0,0
1719816417187,0,0.01,0,0,0,0
1719816417218,0,0.01,0,0,0,0
1719816417248,0,0.01,0,0,0,0
1719816417277,0,0.01,0,0,0,0
1719816417308,0,0.01,0,0,0,0
1719816417340,0,0.01,0,0,0,0
1719816417368,0,0.01,0,0,0,0
1719816417401,0,0.01,0,0,0,0
1719816417432,0,0.01,0,0,0,0
1719816417461,0,0.01,0,0,0,0
1719816417493,0,0.01,0,0,0,0
1719816417529,0,0.01,0,0,0,0
1719816417574,0,0.01,0,0,0,0
1719816417611,0,0.01,0,0,0,0
1719816417645,0,0.01,0,0,0,0
1719816417689,0,0.01,0,0,0,0
1719816417734,0,0.01,0,0,0,0
1719816417774,0,0.01,0,0,0,0
1719816417811,0,0.01,0,0,0,0
1719816417848,0,0.01,0,0,0,0
1719816417882,0,0.01,0,0,0,0
1719816417917,0,0.01,0,0,0,0
1719816417951,0,0.01,0,0,0,0
1719816417985,0,0.01,0,0,0,0
1719816418026,0,0.01,0,0,0,0
1719816418069,0,0.01,0,0,0,0
1719816418103,0,0.01,0,0,0,0
1719816418138,0,0.01,0,0,0,0
1719816418172,0,0.01,0,0,0,0
1719816418209,0,0.01,0,0,0,0
1719816418240,0,0.01,0,0,0,0
1719816418279,0,0.01,0,0,0,0
1719816418309,0,0.01,0,0,0,0
1719816418343,0,0.01,0,0,0,0
1719816418374,0,0.01,0,0,0,0
1719816418406,0,0.01,0,0,0,0
1719816418439,0,0.01,0,0,0,0
1719816418469,0,0.01,0,0,0,0
1719816418502,0,0.01,0,0,0,0
1719816418534,0,0.01,0,0,0,0
1719816418566,0,0.01,0,0,0,0
1719816418597,0,0.01,0,0,0,0
1719816418628,0,0.01,0,0,0,0
1719816418658,0,0.01,0,0,0,0
1719816418688,0,0.01,0,0,0,0
1719816418724,0,0.01,0,0,0,0
1719816418757,0,0.01,0,0,0,0
1719816418788,0,0.01,0,0,0,0
1719816418820,0,0.01,0,0,0,0
1719816418853,0,0.01,0,0,0,0
1719816418883,0,0.01,0,0,0,0
1719816418915,0,0.01,0,0,0,0
1719816418947,0,0.01,0,0,0,0
