1714910690778,0,1.7,0.148,0,0.001859229,0,0.9999983
1714910691458,0.1370743,1.484173,2.005201,0.09729805,-0.8462363,0.4035552,0.3340068
1714910691503,0.1249593,1.487144,1.998773,0.08877372,-0.8557698,0.3996285,0.3163456
1714910691517,0.1149902,1.490141,1.991827,0.08382518,-0.8664089,0.3914953,0.2983963
1714910691531,0.1126557,1.490982,1.990148,0.08198296,-0.8698539,0.3892582,0.2917384
1714910691545,0.110429,1.491833,1.988365,0.08022457,-0.8730932,0.3876322,0.2846291
1714910691560,0.1082153,1.492712,1.986462,0.07905425,-0.8766664,0.385605,0.2766141
1714910691574,0.1061419,1.493479,1.984448,0.07737242,-0.8806553,0.3829068,0.2680341
1714910691587,0.1041916,1.494413,1.982515,0.07504084,-0.8845524,0.3807988,0.2587053
1714910691601,0.1023888,1.49518,1.980728,0.07238536,-0.888747,0.3785794,0.2481268
1714910691615,0.100648,1.496025,1.978912,0.06972492,-0.8928267,0.3764642,0.237221
1714910691628,0.09905227,1.496838,1.977074,0.06736546,-0.8969553,0.3738454,0.2262142
1714910691643,0.09771777,1.497759,1.97517,0.06496094,-0.9007798,0.3716107,0.2151315
1714910691657,0.09641697,1.498781,1.973453,0.06234849,-0.904482,0.3698139,0.2031327
1714910691671,0.09529704,1.499646,1.971523,0.05905333,-0.9081479,0.3681337,0.190415
1714910691685,0.09408651,1.500659,1.969478,0.05556008,-0.9118315,0.3661623,0.1772049
1714910691698,0.09297031,1.501593,1.967452,0.05265698,-0.9158146,0.3626787,0.1642408
1714910691712,0.09209254,1.502701,1.965491,0.05104765,-0.9196032,0.3589267,0.1513136
1714910691726,0.09146833,1.503615,1.963662,0.04972101,-0.9229464,0.355525,0.1389242
1714910691741,0.09084043,1.504601,1.961988,0.04792905,-0.9260795,0.3525062,0.1257737
1714910691755,0.09033015,1.50562,1.960143,0.0452657,-0.9290041,0.3497275,0.1122188
1714910691768,0.09005953,1.506756,1.958131,0.04266018,-0.9321091,0.346071,0.09791671
1714910691785,0.09001243,1.507811,1.955948,0.04059165,-0.9352905,0.3413678,0.08397687
1714910691796,0.09031466,1.508952,1.953717,0.03924583,-0.9386418,0.3354266,0.07000446
1714910691810,0.09067594,1.510414,1.951586,0.03841698,-0.9418427,0.3294064,0.0542958
1714910691824,0.09126022,1.51213,1.949284,0.03802366,-0.9443237,0.324544,0.03844741
