Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight,CntFtAboveStep,CntFtStep
1715313228164,0,0,0,0,0,0
1715313228322,0,0,0,0,0,0
1715313228374,0,0,0,0,0,0
1715313228423,0,0,0,0,0,0
1715313228463,0,0,0,0,0,0
1715313228505,0,0,0,0,0,0
1715313228557,0,0,0,0,0,0
1715313228609,0,0,0,0,0,0
1715313228648,0,0,0,0,0,0
1715313228683,0,0,0,0,0,0
1715313228728,0,0,0,0,0,0
1715313228771,0,0,0,0,0,0
1715313228811,0,0,0,0,0,0
1715313228842,0,0,0,0,0,0
1715313228877,0,0,0,0,0,0
1715313228913,0,0,0,0,0,0
1715313228951,0,0,0,0,0,0
1715313228980,0,0,0,0,0,0
1715313229013,0,0,0,0,0,0
1715313229052,0,0,0,0,0,0
1715313229086,0,0,0,0,0,0
1715313229118,0,0,0,0,0,0
1715313229148,0,0,0,0,0,0
1715313229179,0,0,0,0,0,0
1715313229215,0,0,0,0,0,0
1715313229258,0,0,0,0,0,0
1715313229287,0,0,0,0,0,0
1715313229316,0,0,0,0,0,0
1715313229346,0,0,0,0,0,0
1715313229380,0,0,0,0,0,0
1715313229413,0,0,0,0,0,0
1715313229443,0,0,0,0,0,0
1715313229476,0,0,0,0,0,0
1715313229507,0,0,0,0,0,0
1715313229544,0,0,0,0,0,0
1715313229577,0,0,0,0,0,0
1715313229607,0,0,0,0,0,0
1715313229638,0,0,0,0,0,0
1715313229672,0,0,0,0,0,0
1715313229710,0,0,0,0,0,0
1715313229750,0,0,0,0,0,0
1715313229785,0,0,0,0,0,0
1715313229817,0,0,0,0,0,0
1715313229848,0,0,0,0,0,0
1715313229887,0,0,0,0,0,0
1715313229931,0,0,0,0,0,0
1715313229968,0,0,0,0,0,0
1715313230000,0,0,0,0,0,0
1715313230037,0,0,0,0,0,0
1715313230073,0,0,0,0,0,0
1715313230105,0,0,0,0,0,0
1715313230143,0,0,0,0,0,0
1715313230186,0,0,0,0,0,0
1715313230225,0,0,0,0,0,0
1715313230262,0,0,0,0,0,0
1715313230300,0,0,0,0,0,0
1715313230337,0,0,0,0,0,0
1715313230390,0,0,0,0,0,0
1715313230441,0,0,0,0,0,0
1715313230483,0,0,0,0,0,0
1715313230518,0,0,0,0,0,0
1715313230555,0,0,0,0,0,0
1715313230594,0,0,0,0,0,0
1715313230630,0,0,0,0,0,0
1715313230660,0,0,0,0,0,0
1715313230693,0,0,0,0,0,0
1715313230731,0,0,0,0,0,0
1715313230770,0,0,0,0,0,0
1715313230803,0,0,0,0,0,0
1715313230842,0,0,0,0,0,0
1715313230873,0,0,0,0,0,0
1715313230961,0,0,0,0,0,0
1715313231003,0,0,0,0,0,0
1715313231047,0,0,0,0,0,0
1715313231085,0,0,0,0,0,0
1715313231123,0,0,0,0,0,0
1715313231160,0,0,0,0,0,0
1715313231197,0,0,0,0,0,0
1715313231229,0,0,0,0,0,0
1715313231272,0,0,0,0,0,0
1715313231308,0,0,0,0,0,0
1715313231343,0,0,0,0,0,0
1715313231376,0,0,0,0,0,0
1715313231417,0,0,0,0,0,0
1715313231453,0,0,0,0,0,0
1715313231496,0,0,0,0,0,0
