Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight
1716030634108,15.70094,0.06765405,11.18234,0.04848301
1716030634168,15.70095,0.06765409,11.18235,0.04848305
1716030634185,15.70095,0.06765411,11.18232,0.04848291
1716030634193,15.70095,0.06765411,11.18232,0.04848291
1716030634202,15.70092,0.067654,11.18233,0.04848297
1716030634210,15.70092,0.067654,11.18233,0.04848297
1716030634218,15.7009,0.0676539,11.18234,0.048483
1716030634226,15.7009,0.0676539,11.18234,0.048483
1716030634234,15.7009,0.0676539,11.18234,0.048483
1716030634243,15.7009,0.0676539,11.18234,0.048483
1716030634250,15.7009,0.0676539,11.18234,0.048483
1716030634257,15.7009,0.0676539,11.18234,0.048483
1716030634263,15.7009,0.0676539,11.18234,0.048483
1716030634271,15.7009,0.0676539,11.18234,0.048483
1716030634280,15.70084,0.06765363,11.18241,0.04848329
1716030634287,15.70083,0.0676536,11.1824,0.04848324
1716030634295,15.70083,0.0676536,11.1824,0.04848324
1716030634303,15.70083,0.06765362,11.18239,0.04848322
1716030634310,15.70081,0.0676535,11.18237,0.04848314
1716030634319,15.70081,0.0676535,11.18237,0.04848314
1716030634326,15.70079,0.06765345,11.18238,0.04848316
1716030634333,15.70079,0.06765345,11.18238,0.04848316
1716030634341,15.70079,0.06765345,11.18238,0.04848316
1716030634347,15.70079,0.06765345,11.18238,0.04848316
1716030634360,15.70079,0.06765345,11.18238,0.04848316
1716030634368,15.70079,0.06765345,11.18238,0.04848316
1716030634378,15.70081,0.06765351,11.18237,0.04848311
1716030634387,15.70081,0.06765353,11.18236,0.04848308
1716030634394,15.7008,0.06765348,11.18234,0.04848299
1716030634402,15.70078,0.0676534,11.18233,0.04848295
1716030634410,15.70078,0.0676534,11.18233,0.04848295
1716030634417,15.70076,0.06765332,11.18235,0.04848303
1716030634424,15.70076,0.06765332,11.18235,0.04848303
1716030634430,15.70074,0.06765323,11.18236,0.04848309
1716030634438,15.70074,0.06765323,11.18236,0.04848309
1716030634446,15.70074,0.06765323,11.18236,0.04848309
1716030634453,15.70074,0.06765323,11.18236,0.04848309
1716030634460,15.70074,0.06765323,11.18236,0.04848309
