Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight
1715257576010,0,0,0,0
1715257576093,0,0,0,0
1715257576120,0,0,0,0
1715257576141,0,0,0,0
1715257576177,0,0,0,0
1715257576208,0,0,0,0
1715257576246,0,0,0,0
1715257576266,0,0,0,0
1715257576288,0,0,0,0
1715257576309,0,0,0,0
1715257576326,0,0,0,0
1715257576345,0,0,0,0
1715257576361,0,0,0,0
1715257576378,0,0,0,0
1715257576396,0,0,0,0
1715257576419,0,0,0,0
1715257576439,0,0,0,0
1715257576455,0,0,0,0
1715257576471,0,0,0,0
1715257576490,0,0,0,0
1715257576507,0,0,0,0
1715257576524,0,0,0,0
1715257576543,0,0,0,0
1715257576559,0,0,0,0
1715257576576,0,0,0,0
1715257576591,0,0,0,0
1715257576608,0,0,0,0
1715257576627,0,0,0,0
1715257576643,0,0,0,0
1715257576659,0,0,0,0
1715257576673,0,0,0,0
1715257576691,0,0,0,0
1715257576706,0,0,0,0
1715257576722,0,0,0,0
1715257576739,0,0,0,0
1715257576757,0,0,0,0
1715257576773,0,0,0,0
1715257576793,0,0,0,0
1715257576812,0,0,0,0
1715257576830,0,0,0,0
1715257576849,0,0,0,0
1715257576867,0,0,0,0
1715257576885,0,0,0,0
1715257576903,0,0,0,0
1715257576922,0,0,0,0
1715257576942,0,0,0,0
1715257576960,0,0,0,0
1715257576977,0,0,0,0
1715257576993,0,0,0,0
1715257577011,0,0,0,0
1715257577029,0,0,0,0
1715257577047,0,0,0,0
1715257577067,0,0,0,0
1715257577086,0,0,0,0
1715257577103,0,0,0,0
1715257577121,0,0,0,0
1715257577139,0,0,0,0
1715257577159,0,0,0,0
1715257577176,0,0,0,0
1715257577193,0,0,0,0
1715257577212,0,0,0,0
1715257577230,0,0,0,0
1715257577250,0,0,0,0
1715257577269,0,0,0,0
1715257577288,0,0,0,0
1715257577304,0,0,0,0
1715257577321,0,0,0,0
1715257577340,0,0,0,0
1715257577359,0,0,0,0
1715257577376,0,0,0,0
1715257577395,0,0,0,0
1715257577413,0,0,0,0
1715257577434,0,0,0,0
1715257577454,0,0,0,0
1715257577472,0,0,0,0
1715257577489,0,0,0,0
1715257577508,0,0,0,0
1715257577529,0,0,0,0
1715257577550,0,0,0,0
1715257577568,0,0,0,0
1715257577586,0,0,0,0
1715257577603,0,0,0,0
1715257577622,0,0,0,0
1715257577638,0,0,0,0
1715257577654,0,0,0,0
1715257577668,0,0,0,0
1715257577685,0,0,0,0
1715257577702,0,0,0,0
1715257577722,0,0,0,0
1715257577739,0,0,0,0
1715257577758,0,0,0,0
1715257577775,0,0,0,0
1715257577794,0,0,0,0
1715257577811,0,0,0,0
1715257577830,0,0,0,0
1715257577848,0,0,0,0
1715257577878,0,0,0,0
1715257577900,0,0,0,0
1715257577923,0,0,0,0
1715257577948,0,0,0,0
