1714908933427,0,0,0,0
1714908933481,0,0,0,0
1714908933495,0,0,0,0
1714908933509,0,0,0,0
1714908933523,0,0,0,0
1714908933537,0,0,0,0
1714908933551,0,0,0,0
1714908933565,0,0,0,0
1714908933578,0,0,0,0
1714908933593,0,0,0,0
1714908933606,0,0,0,0
1714908933620,0,0,0,0
1714908933634,0,0,0,0
1714908933648,0,0,0,0
1714908933662,0,0,0,0
1714908933676,0,0,0,0
1714908933690,0,0,0,0
1714908933703,0,0,0,0
1714908933717,0,0,0,0
1714908933731,0,0,0,0
1714908933746,0,0,0,0
1714908933761,0,0,0,0
1714908933774,0,0,0,0
1714908933787,0,0,0,0
1714908933801,0,0,0,0
1714908933816,0,0,0,0
1714908933830,0,0,0,0
1714908933844,0,0,0,0
1714908933859,0,0,0,0
1714908933873,0,0,0,0
1714908933887,0,0,0,0
1714908933901,0,0,0,0
1714908933915,0,0,0,0
1714908933929,0,0,0,0
1714908933943,0,0,0,0
1714908933956,0,0,0,0
1714908933971,0,0,0,0
1714908933984,0,0,0,0
1714908933998,0,0,0,0
1714908934013,0,0,0,0
1714908934027,0,0,0,0
1714908934040,0,0,0,0
1714908934055,0,0,0,0
1714908934068,0,0,0,0
1714908934082,0,0,0,0
1714908934096,0,0,0,0
1714908934111,0,0,0,0
1714908934124,0,0,0,0
1714908934138,0,0,0,0
1714908934152,0,0,0,0
1714908934166,0,0,0,0
1714908934179,0,0,0,0
1714908934194,0,0,0,0
1714908934208,0,0,0,0
1714908934222,0,0,0,0
1714908934236,0,0,0,0
1714908934250,0,0,0,0
1714908934264,0,0,0,0
1714908934278,0,0,0,0
1714908934292,0,0,0,0
1714908934306,0,0,0,0
1714908934320,0,0,0,0
1714908934333,0,0,0,0
1714908934347,0,0,0,0
1714908934361,0,0,0,0
1714908934376,0,0,0,0
1714908934389,0,0,0,0
1714908934402,0,0,0,0
1714908934417,0,0,0,0
1714908934431,0,0,0,0
1714908934445,0,0,0,0
1714908934459,0,0,0,0
1714908934473,0,0,0,0
1714908934486,0,0,0,0
1714908934501,0,0,0,0
1714908934514,0,0,0,0
1714908934528,0,0,0,0
1714908934543,0,0,0,0
1714908934557,0,0,0,0
1714908934570,0,0,0,0
1714908934584,0,0,0,0
1714908934598,0,0,0,0
1714908934612,0,0,0,0
1714908934626,0,0,0,0
1714908934640,0,0,0,0
1714908934655,0,0,0,0
1714908934668,0,0,0,0
1714908934682,0,0,0,0
1714908934696,0,0,0,0
1714908934710,0,0,0,0
1714908934724,0,0,0,0
1714908934738,0,0,0,0
1714908934751,0,0,0,0
1714908934766,0,0,0,0
1714908934779,0,0,0,0
1714908934794,0,0,0,0
1714908934807,0,0,0,0
1714908934822,0,0,0,0
1714908934836,0,0,0,0
1714908934849,0,0,0,0
1714908934863,0,0,0,0
1714908934877,0,0,0,0
1714908934891,0,0,0,0
1714908934905,0,0,0,0
1714908934919,0,0,0,0
1714908934933,0,0,0,0
1714908934947,0,0,0,0
1714908934961,0,0,0,0
1714908934975,0,0,0,0
1714908934989,0,0,0,0
1714908935003,0,0,0,0
1714908935016,0,0,0,0
1714908935030,0,0,0,0
1714908935044,0,0,0,0
1714908935058,0,0,0,0
1714908935072,0,0,0,0
1714908935086,0,0,0,0
1714908935100,0,0,0,0
1714908935114,0,0,0,0
1714908935129,0,0,0,0
1714908935142,0,0,0,0
1714908935156,0,0,0,0
1714908935170,0,0,0,0
1714908935183,0,0,0,0
1714908935198,0,0,0,0
1714908935212,0,0,0,0
1714908935225,0,0,0,0
1714908935240,0,0,0,0
1714908935254,0,0,0,0
1714908935268,0,0,0,0
1714908935281,0,0,0,0
1714908935295,0,0,0,0
1714908935310,0,0,0,0
1714908935323,0,0,0,0
1714908935337,0,0,0,0
1714908935351,0,0,0,0
1714908935365,0,0,0,0
1714908935379,0,0,0,0
1714908935393,0,0,0,0
1714908935407,0,0,0,0
1714908935420,0,0,0,0
1714908935435,0,0,0,0
1714908935448,0,0,0,0
1714908935461,0,0,0,0
1714908935476,0,0,0,0
1714908935490,0,0,0,0
1714908935504,0,0,0,0
1714908935518,0,0,0,0
1714908935532,0,0,0,0
1714908935546,0,0,0,0
1714908935560,0,0,0,0
1714908935574,0,0,0,0
1714908935588,0,0,0,0
1714908935602,0,0,0,0
1714908935615,0,0,0,0
1714908935629,0,0,0,0
1714908935643,0,0,0,0
1714908935657,0,0,0,0
1714908935671,0,0,0,0
1714908935685,0,0,0,0
1714908935699,0,0,0,0
1714908935713,0,0,0,0
1714908935727,0,0,0,0
1714908935740,0,0,0,0
1714908935755,0,0,0,0
1714908935769,0,0,0,0
1714908935782,0,0,0,0
1714908935796,0,0,0,0
1714908935810,0,0,0,0
1714908935824,0,0,0,0
1714908935838,0,0,0,0
1714908935852,0,0,0,0
1714908935866,0,0,0,0
1714908935880,0,0,0,0
1714908935894,0,0,0,0
1714908935907,0,0,0,0
1714908935921,0,0,0,0
1714908935935,0,0,0,0
1714908935949,0,0,0,0
1714908935963,0,0,0,0
1714908935978,0,0,0,0
1714908935991,0,0,0,0
1714908936005,0,0,0,0
1714908936019,0,0,0,0
1714908936033,0,0,0,0
1714908936047,0,0,0,0
1714908936061,0,0,0,0
1714908936075,0,0,0,0
1714908936089,0,0,0,0
1714908936102,0,0,0,0
1714908936117,0,0,0,0
1714908936131,0,0,0,0
1714908936145,0,0,0,0
1714908936158,0,0,0,0
1714908936173,0,0,0,0
1714908936187,0,0,0,0
1714908936200,0,0,0,0
1714908936214,0,0,0,0
1714908936228,0,0,0,0
1714908936242,0,0,0,0
1714908936256,0,0,0,0
1714908936270,0,0,0,0
1714908936284,0,0,0,0
1714908936298,0,0,0,0
1714908936312,0,0,0,0
1714908936325,0,0,0,0
1714908936339,0,0,0,0
1714908936354,0,0,0,0
1714908936367,0,0,0,0
1714908936381,0,0,0,0
1714908936395,0,0,0,0
1714908936409,0,0,0,0
1714908936422,0,0,0,0
1714908936437,0,0,0,0
1714908936451,0,0,0,0
1714908936465,0,0,0,0
1714908936478,0,0,0,0
1714908936493,0,0,0,0
1714908936506,0,0,0,0
1714908936521,0,0,0,0
1714908936535,0,0,0,0
1714908936549,0,0,0,0
1714908936563,0,0,0,0
1714908936576,0,0,0,0
1714908936590,0,0,0,0
1714908936604,0,0,0,0
1714908936618,0,0,0,0
1714908936632,0,0,0,0
1714908936646,0,0,0,0
1714908936660,0,0,0,0
1714908936674,0,0,0,0
1714908936687,0,0,0,0
1714908936701,0,0,0,0
1714908936716,0,0,0,0
1714908936730,0,0,0,0
1714908936743,0,0,0,0
1714908936757,0,0,0,0
1714908936771,0,0,0,0
1714908936785,0,0,0,0
1714908936799,0,0,0,0
1714908936813,0,0,0,0
1714908936828,0,0,0,0
1714908936840,0,0,0,0
1714908936855,0,0,0,0
1714908936869,0,0,0,0
1714908936882,0,0,0,0
1714908936896,0,0,0,0
1714908936911,0,0,0,0
1714908936924,0,0,0,0
1714908936938,0,0,0,0
1714908936953,0,0,0,0
1714908936966,0,0,0,0
1714908936980,0,0,0,0
1714908936994,0,0,0,0
1714908937009,0,0,0,0
1714908937021,0,0,0,0
1714908937036,0,0,0,0
1714908937050,0,0,0,0
1714908937063,0,0,0,0
1714908937078,0,0,0,0
1714908937092,0,0,0,0
1714908937106,0,0,0,0
1714908937120,0,0,0,0
1714908937133,0,0,0,0
1714908937147,0,0,0,0
1714908937161,0,0,0,0
1714908937176,0,0,0,0
1714908937189,0,0,0,0
1714908937203,0,0,0,0
1714908937217,0,0,0,0
1714908937232,0,0,0,0
1714908937245,0,0,0,0
1714908937258,0,0,0,0
1714908937273,0,0,0,0
1714908937286,0,0,0,0
1714908937301,0,0,0,0
1714908937315,0,0,0,0
1714908937328,0,0,0,0
1714908937342,0,0,0,0
1714908937356,0,0,0,0
1714908937370,0,0,0,0
1714908937384,0,0,0,0
1714908937398,0,0,0,0
1714908937412,0,0,0,0
1714908937426,0,0,0,0
1714908937440,0,0,0,0
1714908937453,0,0,0,0
1714908937467,0,0,0,0
1714908937481,0,0,0,0
1714908937496,0,0,0,0
1714908937509,0,0,0,0
1714908937523,0,0,0,0
1714908937537,0,0,0,0
1714908937552,0,0,0,0
1714908937565,0,0,0,0
1714908937579,0,0,0,0
1714908937593,0,0,0,0
1714908937607,0,0,0,0
1714908937621,0,0,0,0
1714908937635,0,0,0,0
1714908937649,0,0,0,0
1714908937662,0,0,0,0
1714908937676,0,0,0,0
1714908937691,0,0,0,0
1714908937704,0,0,0,0
1714908937719,0,0,0,0
1714908937732,0,0,0,0
1714908937746,0,0,0,0
1714908937760,0,0,0,0
1714908937774,0,0,0,0
1714908937788,0,0,0,0
1714908937802,0,0,0,0
1714908937816,0,0,0,0
1714908937830,0,0,0,0
1714908937844,0,0,0,0
1714908937857,0,0,0,0
1714908937872,0,0,0,0
1714908937885,0,0,0,0
1714908937900,0,0,0,0
1714908937913,0,0,0,0
1714908937927,0,0,0,0
1714908937941,0,0,0,0
1714908937955,0,0,0,0
1714908937969,0,0,0,0
1714908937982,0,0,0,0
1714908937997,0,0,0,0
1714908938010,0,0,0,0
1714908938024,0,0,0,0
1714908938038,0,0,0,0
1714908938052,0,0,0,0
1714908938066,0,0,0,0
1714908938080,0,0,0,0
1714908938094,0,0,0,0
1714908938108,0,0,0,0
1714908938122,0,0,0,0
1714908938136,0,0,0,0
1714908938150,0,0,0,0
1714908938163,0,0,0,0
1714908938178,0,0,0,0
1714908938191,0,0,0,0
1714908938205,0,0,0,0
1714908938219,0,0,0,0
1714908938233,0,0,0,0
1714908938247,0,0,0,0
1714908938261,0,0,0,0
1714908938276,0,0,0,0
1714908938289,0,0,0,0
1714908938303,0,0,0,0
1714908938317,0,0,0,0
1714908938331,0,0,0,0
1714908938344,0,0,0,0
1714908938359,0,0,0,0
1714908938373,0,0,0,0
1714908938387,0,0,0,0
1714908938400,0,0,0,0
1714908938415,0,0,0,0
1714908938429,0,0,0,0
1714908938443,0,0,0,0
1714908938456,0,0,0,0
1714908938471,0,0,0,0
1714908938483,0,0,0,0
1714908938498,0,0,0,0
1714908938512,0,0,0,0
1714908938526,0,0,0,0
1714908938540,0,0,0,0
1714908938554,0,0,0,0
1714908938567,0,0,0,0
1714908938582,0,0,0,0
1714908938595,0,0,0,0
1714908938609,0,0,0,0
1714908938623,0,0,0,0
1714908938637,0,0,0,0
1714908938651,0,0,0,0
1714908938664,0,0,0,0
1714908938679,0,0,0,0
1714908938692,0,0,0,0
1714908938707,0,0,0,0
1714908938720,0,0,0,0
1714908938735,0,0,0,0
1714908938749,0,0,0,0
1714908938763,0,0,0,0
1714908938776,0,0,0,0
1714908938790,0,0,0,0
1714908938804,0,0,0,0
1714908938819,0,0,0,0
1714908938832,0,0,0,0
1714908938846,0,0,0,0
1714908938859,0,0,0,0
1714908938874,0,0,0,0
1714908938887,0,0,0,0
1714908938901,0,0,0,0
1714908938916,0,0,0,0
1714908938929,0,0,0,0
1714908938943,0,0,0,0
1714908938957,0,0,0,0
1714908938972,0,0,0,0
1714908938984,0,0,0,0
1714908938999,0,0,0,0
1714908939013,0,0,0,0
1714908939027,0,0,0,0
1714908939040,0,0,0,0
1714908939056,0,0,0,0
1714908939069,0,0,0,0
1714908939082,0,0,0,0
1714908939096,0,0,0,0
1714908939111,0,0,0,0
1714908939124,0,0,0,0
1714908939138,0,0,0,0
1714908939153,0,0,0,0
1714908939166,0,0,0,0
1714908939180,0,0,0,0
1714908939195,0,0,0,0
1714908939208,0,0,0,0
1714908939222,0,0,0,0
1714908939236,0,0,0,0
