Timestamp,PosX,PosY,PosZ,QuaX,QuaY,QuaZ,QuaW
1715771000632,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001369,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001447,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001466,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001471,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001475,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001480,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001488,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001498,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001520,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001524,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001538,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001554,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001561,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001573,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001589,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001597,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001616,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001628,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001640,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001652,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001662,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001667,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001672,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001679,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001682,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001687,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001690,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001695,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001699,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001704,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001710,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001714,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001719,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001722,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001726,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001730,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001735,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001740,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001744,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001747,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001753,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001757,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001763,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001767,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001771,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001775,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001780,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001784,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001790,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001794,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001800,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001805,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001809,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001814,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001819,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001822,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001827,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001833,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001839,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001843,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001846,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001851,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001855,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001860,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001864,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001869,0,1.7,0.148,0,0.001859229,0,0.9999983
1715771001873,0,1.7,0.148,0,0.001859229,0,0.9999983
