Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight
1715904279830,15.9666,0.06876922,15.35635,0.06620539
1715904279923,15.96666,0.06876948,15.35632,0.06620527
1715904279962,15.96664,0.06876942,15.35635,0.0662054
1715904279990,15.96664,0.06876941,15.35637,0.06620546
1715904280005,15.96656,0.06876907,15.35653,0.06620613
1715904280019,15.96656,0.06876907,15.35651,0.06620608
1715904280033,15.96655,0.06876903,15.35651,0.06620605
1715904280047,15.96654,0.06876898,15.35651,0.06620605
1715904280063,15.96654,0.06876898,15.35651,0.06620605
1715904280075,15.96654,0.06876898,15.35651,0.06620605
1715904280089,15.96654,0.06876898,15.35651,0.06620605
1715904280102,15.96648,0.06876875,15.35649,0.06620599
1715904280116,15.96652,0.06876888,15.35649,0.06620598
1715904280131,15.96654,0.06876899,15.35649,0.06620597
1715904280145,15.96663,0.06876937,15.3565,0.06620602
1715904280158,15.96663,0.06876937,15.3565,0.06620602
1715904280171,15.96663,0.06876937,15.3565,0.06620602
1715904280185,15.96663,0.06876937,15.3565,0.06620602
1715904280199,15.96681,0.06877013,15.35655,0.06620625
1715904280212,15.96684,0.06877027,15.35659,0.06620638
1715904280226,15.96689,0.06877045,15.35662,0.06620654
1715904280238,15.96689,0.06877045,15.35662,0.06620654
1715904280252,15.96692,0.06877057,15.35661,0.06620648
1715904280266,15.96692,0.06877057,15.35661,0.06620648
1715904280280,15.96692,0.06877057,15.35661,0.06620648
1715904280293,15.96692,0.06877059,15.35659,0.06620638
1715904280306,15.96702,0.068771,15.35672,0.06620695
1715904280320,15.96703,0.06877103,15.35678,0.06620722
1715904280334,15.96702,0.06877101,15.35679,0.06620725
1715904280348,15.96701,0.06877095,15.35679,0.06620725
1715904280361,15.96701,0.06877095,15.35679,0.06620725
1715904280374,15.96701,0.06877095,15.35679,0.06620725
1715904280388,15.96701,0.06877095,15.35679,0.06620725
1715904280401,15.96701,0.06877095,15.35679,0.06620725
1715904280415,15.96689,0.06877045,15.35687,0.06620759
1715904280429,15.96689,0.06877045,15.35687,0.06620759
1715904280443,15.96689,0.06877046,15.35686,0.06620754
1715904280456,15.96688,0.06877042,15.35682,0.06620736
1715904280470,15.96688,0.06877042,15.35682,0.06620736
1715904280483,15.96688,0.06877042,15.35682,0.06620736
1715904280498,15.96688,0.06877042,15.35682,0.06620736
1715904280511,15.96694,0.06877068,15.35672,0.06620692
1715904280525,15.96696,0.06877074,15.35668,0.06620678
1715904280538,15.96699,0.06877086,15.35667,0.06620673
1715904280552,15.96698,0.06877084,15.35668,0.06620678
1715904280566,15.96697,0.0687708,15.35671,0.06620689
1715904280580,15.96697,0.0687708,15.35671,0.06620689
1715904280594,15.96697,0.0687708,15.35671,0.06620689
1715904280607,15.96697,0.0687708,15.35671,0.06620689
1715904280620,15.96688,0.06877042,15.35673,0.06620701
1715904280634,15.96687,0.06877036,15.35672,0.06620692
1715904280648,15.96684,0.06877025,15.35668,0.06620678
1715904280662,15.96682,0.06877015,15.35666,0.06620668
1715904280677,15.96682,0.06877015,15.35666,0.06620668
1715904280690,15.96682,0.06877015,15.35666,0.06620668
1715904280703,15.96682,0.06877015,15.35666,0.06620668
1715904280718,15.96679,0.06877003,15.35664,0.06620659
1715904280732,15.96687,0.06877039,15.35644,0.06620578
1715904280746,15.96689,0.06877044,15.3564,0.06620559
1715904280760,15.96688,0.06877042,15.35636,0.06620542
1715904280774,15.96688,0.06877042,15.35636,0.06620542
1715904280785,15.96688,0.06877042,15.35636,0.06620542
1715904280799,15.96688,0.06877042,15.35636,0.06620542
1715904280817,15.96694,0.06877066,15.35634,0.06620535
1715904280831,15.967,0.06877092,15.35633,0.06620532
1715904280844,15.96705,0.06877112,15.35634,0.06620535
1715904280858,15.96707,0.0687712,15.35632,0.06620526
1715904280873,15.96708,0.06877125,15.3563,0.06620518
1715904280886,15.96708,0.06877125,15.3563,0.06620518
1715904280900,15.96708,0.06877125,15.3563,0.06620518
1715904280914,15.96707,0.06877121,15.35622,0.06620485
1715904280929,15.9671,0.06877133,15.35604,0.06620408
1715904280942,15.96716,0.06877157,15.35599,0.06620388
1715904280956,15.96714,0.06877152,15.35596,0.06620374
1715904280970,15.96714,0.06877152,15.35593,0.06620364
1715904280984,15.96714,0.06877152,15.35593,0.06620364
1715904280998,15.96714,0.06877152,15.35593,0.06620364
1715904281013,15.96718,0.06877167,15.35594,0.06620367
1715904281027,15.96713,0.06877147,15.35602,0.06620398
1715904281040,15.96714,0.06877151,15.35607,0.06620422
1715904281054,15.96716,0.06877158,15.3561,0.06620435
1715904281069,15.96716,0.06877157,15.35611,0.06620438
1715904281082,15.96716,0.06877157,15.35611,0.06620438
1715904281096,15.96716,0.06877157,15.35611,0.06620438
1715904281110,15.96716,0.06877157,15.35611,0.06620438
1715904281124,15.96715,0.06877154,15.35598,0.06620383
1715904281136,15.96716,0.06877158,15.35592,0.06620359
1715904281151,15.96716,0.06877157,15.35587,0.06620336
1715904281165,15.96715,0.06877155,15.35582,0.06620318
1715904281179,15.96715,0.06877155,15.35582,0.06620318
1715904281193,15.96715,0.06877155,15.35582,0.06620318
1715904281207,15.96715,0.06877155,15.35582,0.06620318
1715904281221,15.9672,0.06877174,15.3556,0.06620222
1715904281235,15.96721,0.06877179,15.35541,0.06620144
1715904281249,15.96721,0.0687718,15.35535,0.06620117
1715904281263,15.96719,0.06877173,15.35532,0.06620106
1715904281276,15.96718,0.06877169,15.3553,0.06620096
1715904281291,15.96718,0.06877169,15.3553,0.06620096
1715904281304,15.96718,0.06877169,15.3553,0.06620096
1715904281319,15.96718,0.06877169,15.3553,0.06620096
1715904281333,15.96712,0.06877144,15.35517,0.06620044
1715904281347,15.96712,0.06877143,15.35515,0.06620035
1715904281361,15.96712,0.06877141,15.35514,0.06620031
1715904281375,15.96711,0.06877137,15.3551,0.06620014
1715904281389,15.96711,0.06877137,15.3551,0.06620014
1715904281403,15.96711,0.06877137,15.3551,0.06620014
1715904281417,15.96711,0.06877137,15.3551,0.06620014
1715904281431,15.96697,0.0687708,15.35493,0.06619941
1715904281444,15.96697,0.0687708,15.35496,0.06619953
1715904281459,15.96698,0.06877085,15.35497,0.06619959
1715904281473,15.96703,0.06877104,15.35495,0.06619952
1715904281487,15.96703,0.06877104,15.35495,0.06619952
1715904281500,15.96703,0.06877104,15.35495,0.06619952
1715904281514,15.96703,0.06877104,15.35495,0.06619952
1715904281528,15.96704,0.06877107,15.35493,0.06619943
1715904281542,15.96706,0.06877117,15.35491,0.06619933
1715904281556,15.96711,0.06877137,15.35483,0.066199
1715904281570,15.96712,0.06877141,15.35481,0.0661989
1715904281584,15.96714,0.0687715,15.35479,0.06619883
1715904281598,15.96714,0.0687715,15.35479,0.06619883
1715904281612,15.96714,0.0687715,15.35479,0.06619883
1715904281626,15.96714,0.0687715,15.35479,0.06619883
1715904281640,15.96716,0.06877159,15.35462,0.06619813
1715904281654,15.96716,0.0687716,15.35458,0.06619795
1715904281668,15.96717,0.06877162,15.35455,0.06619783
1715904281681,15.96715,0.06877156,15.35454,0.06619777
1715904281696,15.96715,0.06877156,15.35454,0.06619777
1715904281710,15.96715,0.06877156,15.35454,0.06619777
1715904281724,15.96715,0.06877156,15.35454,0.06619777
1715904281737,15.96719,0.06877169,15.35458,0.06619795
1715904281752,15.96721,0.06877182,15.35459,0.06619797
1715904281765,15.96723,0.06877187,15.35459,0.06619798
1715904281779,15.96725,0.06877198,15.35461,0.06619806
1715904281793,15.96725,0.06877198,15.35461,0.06619806
1715904281808,15.96725,0.06877198,15.35461,0.06619806
1715904281821,15.96725,0.06877198,15.35461,0.06619806
1715904281835,15.96725,0.06877198,15.35462,0.06619809
1715904281848,15.96734,0.06877233,15.3546,0.06619803
1715904281863,15.96733,0.06877231,15.35458,0.06619792
1715904281876,15.96733,0.06877231,15.35458,0.06619792
1715904281890,15.96729,0.06877214,15.35457,0.06619789
1715904281904,15.96729,0.06877214,15.35457,0.06619789
1715904281918,15.96729,0.06877214,15.35457,0.06619789
1715904281931,15.96729,0.06877214,15.35457,0.06619789
1715904281945,15.96724,0.06877194,15.35454,0.06619776
1715904281960,15.96713,0.06877147,15.35441,0.06619722
1715904281974,15.96713,0.06877147,15.35439,0.06619716
1715904281987,15.96714,0.06877152,15.3544,0.06619717
1715904282002,15.96717,0.06877162,15.35441,0.06619722
1715904282016,15.96717,0.06877162,15.35441,0.06619722
1715904282030,15.96717,0.06877162,15.35441,0.06619722
1715904282043,15.96717,0.06877165,15.3544,0.06619717
1715904282057,15.96714,0.06877149,15.35428,0.06619667
1715904282071,15.96713,0.06877146,15.35426,0.06619659
1715904282085,15.96711,0.06877138,15.35425,0.06619657
1715904282099,15.96711,0.06877138,15.35425,0.06619657
1715904282113,15.96711,0.06877138,15.35425,0.06619657
1715904282126,15.96711,0.06877138,15.35425,0.06619657
1715904282140,15.96711,0.06877137,15.35432,0.06619684
1715904282155,15.96722,0.06877182,15.35445,0.06619738
1715904282168,15.96729,0.06877212,15.35448,0.0661975
1715904282182,15.9673,0.06877218,15.35448,0.06619751
1715904282196,15.9673,0.06877217,15.35445,0.06619741
1715904282210,15.9673,0.06877217,15.35445,0.06619741
