Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight
1715904302451,0,0.01,0,0
1715904302482,0,0.01,0,0
1715904302492,0,0.01,0,0
1715904302495,0,0.01,0,0
1715904302500,0,0.01,0,0
1715904302504,0,0.01,0,0
1715904302508,0,0.01,0,0
1715904302512,0,0.01,0,0
1715904302517,0,0.01,0,0
1715904302520,0,0.01,0,0
1715904302525,0,0.01,0,0
1715904302529,0,0.01,0,0
1715904302533,0,0.01,0,0
1715904302537,0,0.01,0,0
1715904302541,0,0.01,0,0
1715904302545,0,0.01,0,0
1715904302549,0,0.01,0,0
1715904302553,0,0.01,0,0
1715904302558,0,0.01,0,0
1715904302563,0,0.01,0,0
1715904302567,0,0.01,0,0
1715904302571,0,0.01,0,0
1715904302574,0,0.01,0,0
1715904302580,0,0.01,0,0
1715904302584,0,0.01,0,0
1715904302588,0,0.01,0,0
1715904302592,0,0.01,0,0
1715904302597,0,0.01,0,0
1715904302601,0,0.01,0,0
1715904302605,0,0.01,0,0
1715904302609,0,0.01,0,0
1715904302614,0,0.01,0,0
1715904302618,0,0.01,0,0
1715904302621,0,0.01,0,0
1715904302626,0,0.01,0,0
1715904302630,0,0.01,0,0
1715904302635,0,0.01,0,0
1715904302638,0,0.01,0,0
1715904302644,0,0.01,0,0
1715904302648,0,0.01,0,0
1715904302653,0,0.01,0,0
1715904302657,0,0.01,0,0
1715904302661,0,0.01,0,0
1715904302666,0,0.01,0,0
1715904302669,0,0.01,0,0
1715904302674,0,0.01,0,0
1715904302678,0,0.01,0,0
1715904302683,0,0.01,0,0
1715904302687,0,0.01,0,0
1715904302691,0,0.01,0,0
1715904302694,0,0.01,0,0
1715904302700,0,0.01,0,0
1715904302703,0,0.01,0,0
1715904302708,0,0.01,0,0
1715904302716,0,0.01,0,0
1715904302723,0,0.01,0,0
1715904302727,0,0.01,0,0
1715904302730,0,0.01,0,0
1715904302737,0,0.01,0,0
1715904302742,0,0.01,0,0
1715904302746,0,0.01,0,0
1715904302750,0,0.01,0,0
1715904302755,0,0.01,0,0
1715904302758,0,0.01,0,0
1715904302763,0,0.01,0,0
1715904302768,0,0.01,0,0
1715904302771,0,0.01,0,0
1715904302776,0,0.01,0,0
1715904302781,0,0.01,0,0
1715904302785,0,0.01,0,0
1715904302789,0,0.01,0,0
1715904302793,0,0.01,0,0
1715904302797,0,0.01,0,0
1715904302802,0,0.01,0,0
1715904302805,0,0.01,0,0
1715904302810,0,0.01,0,0
1715904302813,0,0.01,0,0
1715904302818,0,0.01,0,0
1715904302822,0,0.01,0,0
1715904302827,0,0.01,0,0
1715904302831,0,0.01,0,0
1715904302834,0,0.01,0,0
1715904302839,0,0.01,0,0
1715904302843,0,0.01,0,0
1715904302847,0,0.01,0,0
1715904302851,0,0.01,0,0
1715904302856,0,0.01,0,0
1715904302859,0,0.01,0,0
1715904302864,0,0.01,0,0
1715904302868,0,0.01,0,0
1715904302871,0,0.01,0,0
1715904302875,0,0.01,0,0
1715904302880,0,0.01,0,0
1715904302884,0,0.01,0,0
1715904302888,0,0.01,0,0
1715904302892,0,0.01,0,0
1715904302897,0,0.01,0,0
1715904302900,0,0.01,0,0
1715904302905,0,0.01,0,0
1715904302908,0,0.01,0,0
1715904302913,0,0.01,0,0
1715904302917,0,0.01,0,0
1715904302921,0,0.01,0,0
1715904302925,0,0.01,0,0
1715904302930,0,0.01,0,0
1715904302935,0,0.01,0,0
1715904302939,0,0.01,0,0
1715904302944,0,0.01,0,0
1715904302947,0,0.01,0,0
1715904302951,0,0.01,0,0
1715904302957,0,0.01,0,0
1715904302960,0,0.01,0,0
1715904302965,0,0.01,0,0
1715904302969,0,0.01,0,0
1715904302974,0,0.01,0,0
1715904302978,0,0.01,0,0
1715904302981,0,0.01,0,0
1715904302986,0,0.01,0,0
1715904302990,0,0.01,0,0
1715904302994,0,0.01,0,0
1715904302998,0,0.01,0,0
1715904303003,0,0.01,0,0
1715904303007,0,0.01,0,0
1715904303011,0,0.01,0,0
1715904303015,0,0.01,0,0
1715904303019,0,0.01,0,0
1715904303024,0,0.01,0,0
1715904303029,0,0.01,0,0
1715904303033,0,0.01,0,0
1715904303037,0,0.01,0,0
