Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight
1715820287542,2.597349,0.01132919,2.433959,0.01061696
1715820287605,2.596793,0.01132677,2.433695,0.01061581
1715820287618,2.596816,0.01132687,2.433675,0.01061572
1715820287631,2.596816,0.01132687,2.433675,0.01061572
1715820287645,2.596816,0.01132687,2.433675,0.01061572
1715820287659,2.596816,0.01132687,2.433675,0.01061572
1715820287674,2.596842,0.01132698,2.433358,0.01061434
1715820287687,2.596779,0.01132671,2.43321,0.01061369
1715820287702,2.596648,0.01132614,2.432929,0.01061247
1715820287715,2.596558,0.01132574,2.432689,0.01061142
1715820287728,2.59649,0.01132545,2.432426,0.01061027
1715820287744,2.59649,0.01132545,2.432426,0.01061027
1715820287757,2.59649,0.01132545,2.432426,0.01061027
1715820287771,2.59649,0.01132545,2.432426,0.01061027
1715820287785,2.596222,0.01132428,2.4319,0.01060798
1715820287799,2.59615,0.01132397,2.431854,0.01060778
1715820287813,2.596106,0.01132377,2.431722,0.0106072
1715820287825,2.596043,0.0113235,2.431522,0.01060633
1715820287841,2.596043,0.0113235,2.431522,0.01060633
1715820287855,2.596043,0.0113235,2.431522,0.01060633
1715820287868,2.596043,0.0113235,2.431522,0.01060633
1715820287883,2.595474,0.01132102,2.431336,0.01060552
1715820287897,2.595374,0.01132058,2.431381,0.01060572
1715820287911,2.595327,0.01132038,2.431318,0.01060544
1715820287928,2.595201,0.01131983,2.431227,0.01060505
1715820287938,2.595201,0.01131983,2.431227,0.01060505
1715820287953,2.595201,0.01131983,2.431227,0.01060505
1715820287967,2.595201,0.01131983,2.431227,0.01060505
1715820287980,2.595052,0.01131918,2.43122,0.01060502
1715820287994,2.5953,0.01132026,2.431865,0.01060783
1715820288008,2.595258,0.01132008,2.43198,0.01060833
1715820288022,2.595217,0.0113199,2.432033,0.01060856
1715820288036,2.59529,0.01132022,2.431993,0.01060839
1715820288050,2.59529,0.01132022,2.431993,0.01060839
1715820288064,2.59529,0.01132022,2.431993,0.01060839
1715820288078,2.59531,0.0113203,2.431958,0.01060823
1715820288091,2.595102,0.0113194,2.431867,0.01060783
1715820288105,2.594989,0.01131891,2.431821,0.01060764
1715820288119,2.594871,0.01131839,2.431606,0.0106067
1715820288132,2.594871,0.01131839,2.431478,0.01060614
1715820288146,2.594844,0.01131827,2.431395,0.01060578
1715820288160,2.594844,0.01131827,2.431395,0.01060578
1715820288174,2.594844,0.01131827,2.431395,0.01060578
1715820288188,2.594391,0.0113163,2.431184,0.01060486
1715820288202,2.59432,0.01131599,2.431122,0.01060459
1715820288216,2.594257,0.01131571,2.431026,0.01060417
1715820288230,2.594259,0.01131572,2.430985,0.01060399
1715820288244,2.594269,0.01131577,2.430923,0.01060372
1715820288258,2.594269,0.01131577,2.430923,0.01060372
1715820288271,2.594269,0.01131577,2.430923,0.01060372
1715820288285,2.594422,0.01131643,2.430787,0.01060313
1715820288300,2.594528,0.0113169,2.430781,0.0106031
1715820288312,2.59464,0.01131738,2.430775,0.01060307
1715820288327,2.594559,0.01131703,2.430779,0.01060309
1715820288341,2.59445,0.01131656,2.430865,0.01060347
1715820288355,2.59445,0.01131656,2.430865,0.01060347
1715820288369,2.59445,0.01131656,2.430865,0.01060347
1715820288383,2.59445,0.01131656,2.430865,0.01060347
1715820288397,2.594392,0.0113163,2.431155,0.01060473
1715820288411,2.594392,0.0113163,2.431155,0.01060473
1715820288425,2.594463,0.01131661,2.430912,0.01060367
1715820288439,2.59446,0.0113166,2.430747,0.01060295
1715820288453,2.59446,0.0113166,2.430747,0.01060295
1715820288466,2.59446,0.0113166,2.430747,0.01060295
1715820288480,2.59446,0.0113166,2.430747,0.01060295
1715820288495,2.594693,0.01131761,2.430454,0.01060168
1715820288508,2.594856,0.01131833,2.430328,0.01060113
1715820288523,2.594961,0.01131878,2.430147,0.01060034
1715820288537,2.595027,0.01131907,2.430001,0.0105997
1715820288550,2.595165,0.01131967,2.429915,0.01059933
1715820288564,2.595165,0.01131967,2.429915,0.01059933
1715820288579,2.595165,0.01131967,2.429915,0.01059933
1715820288592,2.595969,0.01132318,2.429861,0.01059909
1715820288605,2.595969,0.01132318,2.429861,0.01059909
1715820288620,2.596572,0.0113258,2.430118,0.01060021
1715820288634,2.59681,0.01132684,2.43024,0.01060074
1715820288647,2.596996,0.01132765,2.430279,0.01060091
1715820288661,2.596996,0.01132765,2.430279,0.01060091
1715820288675,2.596996,0.01132765,2.430279,0.01060091
1715820288689,2.596996,0.01132765,2.430279,0.01060091
1715820288704,2.597403,0.01132943,2.430132,0.01060027
1715820288717,2.597407,0.01132945,2.43011,0.01060018
1715820288731,2.597334,0.01132913,2.430194,0.01060054
1715820288745,2.597383,0.01132934,2.43018,0.01060048
1715820288759,2.597383,0.01132934,2.43018,0.01060048
1715820288773,2.597383,0.01132934,2.43018,0.01060048
1715820288787,2.597383,0.01132934,2.43018,0.01060048
1715820288801,2.597475,0.01132974,2.430156,0.01060038
1715820288815,2.597607,0.01133032,2.430464,0.01060172
1715820288829,2.597607,0.01133032,2.430464,0.01060172
