Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight
1715916464661,0,0,0,0
1715916464771,0,0,0,0
1715916464813,0,0,0,0
1715916464824,0,0,0,0
1715916464847,0,0,0,0
1715916464863,0,0,0,0
1715916464878,0,0,0,0
1715916464893,0,0,0,0
1715916464912,0,0,0,0
1715916464925,0,0,0,0
1715916464951,0,0,0,0
1715916464963,0,0,0,0
1715916464981,0,0,0,0
1715916465008,0,0,0,0
1715916465022,0,0,0,0
1715916465037,0,0,0,0
1715916465050,0,0,0,0
1715916465066,0,0,0,0
1715916465081,0,0,0,0
1715916465105,0,0,0,0
1715916465117,0,0,0,0
1715916465145,0,0,0,0
1715916465160,0,0,0,0
1715916465174,0,0,0,0
1715916465188,0,0,0,0
1715916465206,0,0,0,0
1715916465220,0,0,0,0
1715916465235,0,0,0,0
1715916465264,0,0,0,0
1715916465279,0,0,0,0
1715916465294,0,0,0,0
1715916465308,0,0,0,0
1715916465322,0,0,0,0
1715916465336,0,0,0,0
1715916465355,0,0,0,0
1715916465371,0,0,0,0
1715916465388,0,0,0,0
1715916465413,0,0,0,0
1715916465432,0,0,0,0
1715916465446,0,0,0,0
1715916465462,0,0,0,0
1715916465480,0,0,0,0
1715916465501,0,0,0,0
1715916465521,0,0,0,0
1715916465538,0,0,0,0
1715916465567,0,0,0,0
1715916465580,0,0,0,0
1715916465594,0,0,0,0
1715916465613,0,0,0,0
1715916465632,0,0,0,0
1715916465643,0,0,0,0
1715916465660,0,0,0,0
1715916465680,0,0,0,0
1715916465695,0,0,0,0
1715916465723,0,0,0,0
1715916465741,0,0,0,0
1715916465757,0,0,0,0
1715916465774,0,0,0,0
1715916465792,0,0,0,0
1715916465809,0,0,0,0
1715916465833,0,0,0,0
1715916465853,0,0,0,0
1715916465881,0,0,0,0
1715916465894,0,0,0,0
1715916465909,0,0,0,0
1715916465923,0,0,0,0
1715916465939,0,0,0,0
1715916465953,0,0,0,0
1715916465969,0,0,0,0
1715916465983,0,0,0,0
1715916465997,0,0,0,0
1715916466010,0,0,0,0
1715916466043,0,0,0,0
1715916466064,0,0,0,0
1715916466080,0,0,0,0
1715916466097,0,0,0,0
1715916466113,0,0,0,0
1715916466130,0,0,0,0
1715916466144,0,0,0,0
1715916466166,0,0,0,0
1715916466198,0,0,0,0
1715916466214,0,0,0,0
1715916466228,0,0,0,0
1715916466243,0,0,0,0
1715916466262,0,0,0,0
1715916466279,0,0,0,0
