Timestamp,LeftRoll,LeftFootHeight,RightRoll,RightFootHeight,CntFtAboveStep,CntFtStep
1715472836965,14.96159,0.09552345,25.6477,0.1601494,0,0
1715472837040,14.96162,0.0955236,25.6477,0.1601495,1,0
1715472837075,14.96157,0.09552331,25.64772,0.1601496,1,0
1715472837108,14.96156,0.09552325,25.64774,0.1601497,1,0
1715472837119,14.96156,0.09552325,25.64774,0.1601497,1,0
1715472837139,14.96152,0.09552297,25.64788,0.1601505,1,0
1715472837150,14.96152,0.09552297,25.64788,0.1601505,1,0
1715472837205,14.96144,0.09552253,25.64791,0.1601507,1,0
1715472837242,14.96137,0.09552209,25.64793,0.1601508,1,0
1715472837256,14.96139,0.0955222,25.64793,0.1601508,1,0
1715472837270,14.96143,0.09552244,25.64797,0.160151,1,0
1715472837279,14.96143,0.09552244,25.64797,0.160151,1,0
1715472837291,14.96145,0.09552254,25.64798,0.1601511,1,0
1715472837304,14.96145,0.09552254,25.64798,0.1601511,1,0
1715472837318,14.96145,0.09552254,25.64798,0.1601511,1,0
1715472837328,14.96145,0.09552254,25.64798,0.1601511,1,0
1715472837338,14.96154,0.09552309,25.648,0.1601512,1,0
1715472837350,14.96154,0.09552309,25.64801,0.1601513,1,0
1715472837361,14.96154,0.09552309,25.64803,0.1601514,1,0
1715472837375,14.96154,0.09552315,25.64807,0.1601516,1,0
1715472837388,14.96154,0.09552315,25.64807,0.1601516,1,0
1715472837397,14.96155,0.09552322,25.64807,0.1601516,1,0
1715472837417,14.96155,0.09552322,25.64807,0.1601516,1,0
1715472837428,14.96155,0.09552322,25.64807,0.1601516,1,0
1715472837438,14.96157,0.09552334,25.64811,0.1601519,1,0
1715472837450,14.96156,0.09552327,25.64812,0.1601519,1,0
1715472837460,14.96154,0.09552315,25.64815,0.1601521,1,0
1715472837470,14.96152,0.09552301,25.64817,0.1601522,1,0
1715472837481,14.96152,0.09552301,25.64817,0.1601522,1,0
1715472837493,14.96152,0.09552297,25.64817,0.1601522,1,0
1715472837505,14.96152,0.09552297,25.64817,0.1601522,1,0
1715472837518,14.96152,0.09552297,25.64817,0.1601522,1,0
1715472837530,14.96152,0.09552297,25.64817,0.1601522,1,0
